Hour,energy|RegionA|renewable_pred,energy|RegionA|renewable_actual,energy|RegionB|renewable_pred,energy|RegionB|renewable_actual,energy|RegionC|renewable_pred,energy|RegionC|renewable_actual,energy|RegionD|renewable_pred,energy|RegionD|renewable_actual,energy|RegionE|renewable_pred,energy|RegionE|renewable_actual,energy|RegionF|renewable_pred,energy|RegionF|renewable_actual,energy|RegionA|price_pred,energy|RegionA|price_actual,energy|RegionB|price_pred,energy|RegionB|price_actual,energy|RegionC|price_pred,energy|RegionC|price_actual,energy|RegionD|price_pred,energy|RegionD|price_actual,energy|RegionE|price_pred,energy|RegionE|price_actual,energy|RegionF|price_pred,energy|RegionF|price_actual,energy|RegionA|carbon_pred,energy|RegionA|carbon_actual,energy|RegionB|carbon_pred,energy|RegionB|carbon_actual,energy|RegionC|carbon_pred,energy|RegionC|carbon_actual,energy|RegionD|carbon_pred,energy|RegionD|carbon_actual,energy|RegionE|carbon_pred,energy|RegionE|carbon_actual,energy|RegionF|carbon_pred,energy|RegionF|carbon_actual,energy|RegionA|nonai_pred,energy|RegionA|nonai_actual,energy|RegionB|nonai_pred,energy|RegionB|nonai_actual,energy|RegionC|nonai_pred,energy|RegionC|nonai_actual,energy|RegionD|nonai_pred,energy|RegionD|nonai_actual,energy|RegionE|nonai_pred,energy|RegionE|nonai_actual,energy|RegionF|nonai_pred,energy|RegionF|nonai_actual
44,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1090.360209998455,1063.82,1041.3721832037559,1019.49,1003.2808642482066,989.94,647.5448517063685,635.33,568.4535595145467,561.46,607.6126149008064,591.01,0.6399248278468184,0.6514,0.5984420681415491,0.6094,0.5681747788773687,0.5778,0.4336728312992976,0.4413,0.22685932974519227,0.2311,0.26846156676721283,0.2732,245.1257398682314,226.008,222.95564104634335,215.833333,214.30175223370932,189.823333,117.74160931560692,156.484,124.66870382535467,184.928,117.74063199548877,100.272667
45,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1079.5023617028912,1063.86,1030.3595283060872,1019.53,992.4840404835218,989.98,641.2399348827162,635.36,561.7652276041786,561.48,602.6493328509746,591.03,0.6493486472253458,0.6633,0.6074092486527755,0.6205,0.5762997522538499,0.5884,0.43970652682849554,0.4493,0.23012017526715872,0.2354,0.2727034273704294,0.2782,271.4363280754047,214.410667,239.40109332047837,237.610667,223.26500065407825,232.738333,134.52338692697998,185.405333,143.74982974236957,191.304,129.57236577591183,167.805333
46,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,701.7946144247635,660.34,666.5081409857987,632.82,638.9863896603332,614.48,415.23026844346305,394.37,361.2067480748115,348.51,392.77390388463465,366.85,0.6572536703134177,0.6735,0.6148239260553052,0.63,0.5836547334108481,0.5974,0.4451069602458763,0.4562,0.2329822213762811,0.239,0.27588260587821956,0.2824,272.94767354464767,271.582333,265.83075403524145,263.05,255.1578414793449,227.322667,162.49768101661988,217.961667,160.4129538926692,222.699333,175.6668421343638,211.020667
47,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,697.7752640317484,660.33,662.4745668181816,632.82,635.6222674400246,614.48,413.28238429269913,394.37,359.35544585311897,348.51,390.4273352208236,366.85,0.6620512905517981,0.6812,0.6194622835216611,0.6373,0.5887781989940758,0.6043,0.44885205467620337,0.4615,0.2351379425363819,0.2417,0.2778799978698799,0.2857,308.3429939922846,283.456,289.12153367014633,293.868,276.7234262043661,273.767667,195.6747873253475,260.154,176.87220228801175,224.238667,211.30025225851642,218.796
48,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,528.1116805873395,476.9,500.16437691286353,457.03,477.0676841723665,443.78,311.9313364944213,284.81,269.71081135894593,251.7,296.38824847425974,264.94,0.6664164380873928,0.686,0.6234842695235607,0.6418,0.5925657596026025,0.6086,0.45180184945224766,0.4647,0.23663833490820785,0.2434,0.2796871653144303,0.2877,343.5600858292751,299.653667,321.6712156033817,319.901333,308.2440356643441,294.181667,248.11036289996355,286.583333,206.71527876634536,280.196,230.72194477669103,316.846667
49,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,527.7597684018887,476.88,499.6797184822192,457.01,476.7088763911202,443.76,311.67022786677853,284.8,269.4547946155231,251.68,296.2467381947529,264.93,0.667136123460618,0.6876,0.6242603406412429,0.6432,0.5931338605590145,0.6099,0.45236548618443867,0.4658,0.23690587895426213,0.244,0.279915483784226,0.2883,363.4098919624534,353.456667,346.66821098404375,355.685667,331.2683698883743,340.5,284.1021456093767,308.566667,242.6211340899505,305.973333,297.6569434717758,316.678333
50,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,527.5066460021742,476.85,499.2291582980151,456.98,476.4106150783538,443.73,311.54370044641405,284.78,269.285375722201,251.67,295.9826088821444,264.91,0.6659321582685503,0.6857,0.6228495223124819,0.6414,0.5919594404611658,0.6083,0.4514675887138005,0.4645,0.23644577858129082,0.2433,0.27902152100354893,0.2875,393.3193501780262,367.556,361.2076388967645,375.368667,350.4353468209927,361.685333,313.2687742041239,373.227333,275.3213864354693,317.958667,319.68368770896234,357.371
51,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,527.8408257432908,476.81,499.4984423044393,456.94,476.61455438564946,443.7,311.7028828135024,284.76,269.4404620115658,251.65,296.14737092269814,264.89,0.6626165749741642,0.6805,0.6196893323454804,0.6366,0.5891885060395491,0.6037,0.44927484322085043,0.461,0.23527904718024842,0.2415,0.27762699956810505,0.2854,402.7167774774217,368.969,371.0396080339235,374.812667,358.6384417373734,351.342,332.1557775301033,394.837667,290.3583419130092,399.896,350.3478280240084,360.258667
52,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,527.9722471902339,476.76,499.65538868915377,456.89,476.81330401588446,443.65,311.7839639382149,284.73,269.5456067551259,251.62,296.28147494087045,264.87,0.6572377727100771,0.6724,0.6143365443489089,0.629,0.5844477713744428,0.5965,0.4452523522599493,0.4555,0.2333249954407978,0.2386,0.275551697829138,0.282,399.7601035690303,367.018667,371.4855988386064,373.632,349.8085751412445,354.712333,331.76708652235214,405.689,326.683485472808,420.4,355.62666090022327,404.673667
53,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,527.8606274139289,476.7,499.4467521990102,456.84,476.73989383247465,443.6,311.7296585701504,284.7,269.39621065472915,251.59,296.32001535777226,264.83,0.6508080195420167,0.6618,0.608378249586516,0.6191,0.5784375097985129,0.5871,0.44045828831032574,0.4483,0.23100039649245407,0.2348,0.2725560499284764,0.2775,397.88365357582336,365.62,371.91228740048643,374.350667,351.4653969938145,350.66,335.53938263041005,394.26,340.3486992144575,374.23,381.52065664727724,412.111333
54,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,527.6025968098315,476.63,499.3211970842952,456.77,476.48441987417254,443.53,311.56108978654623,284.66,269.20524303933416,251.56,296.1243685916373,264.8,0.6408688145503102,0.6496,0.5992722065032113,0.6077,0.5688538734844462,0.5763,0.4335988934813009,0.44,0.22740807558019024,0.2305,0.26850932017788137,0.2724,395.1399025617813,363.447333,372.48688872463237,376.582,345.50582291514974,352.974667,342.7122477860716,383.845333,332.6322424832007,394.69,384.5997997810878,410.888667
55,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,753.8026416161109,733.16,716.6851595267035,702.62,688.827615291792,682.25,447.63858515241907,437.86,388.9164907699811,386.95,421.8170062940356,407.31,0.627698303458402,0.6364,0.586870378263335,0.5954,0.557580213361192,0.5646,0.42502346972486277,0.4311,0.22273119131891242,0.2258,0.2634092470005843,0.2669,386.9625691496254,384.070667,372.81891696515316,362.800667,347.87357044096507,364.162333,342.1565223774249,381.221333,338.29023780532873,360.728,380.2148061373335,397.77
56,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,767.8605496994606,733.03,728.634342694246,702.49,700.594118794414,682.13,455.07701060874155,437.78,396.01278638630066,386.88,429.3693005488837,407.24,0.6162669690639357,0.6233,0.5765832829989058,0.5831,0.5464603598152089,0.5529,0.4173683455491687,0.4222,0.21866307987707403,0.2212,0.25809192624644545,0.2614,402.3761771034505,395.708,357.573430659772,363.474667,352.4765355091869,369.144,350.4480510361351,354.405333,313.2779349701156,328.697333,360.0334097648742,390.491
57,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,772.4794255141371,732.89,733.8996022590549,702.35,704.9111366683521,682.0,458.0526484627774,437.7,398.0696751089312,386.8,431.8806397538245,407.16,0.6031355907249698,0.6109,0.5643055323608145,0.5715,0.5351383680660216,0.542,0.4080718065432451,0.4139,0.21368124052783152,0.2168,0.2530046161346354,0.2562,414.1996827888158,394.839,357.3775431912829,350.683333,356.44033050719986,380.521333,334.12929093625957,283.035333,291.80491201346655,326.703333,342.62966297385066,367.804
58,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,771.7382556641127,732.74,733.1372125753439,702.2,705.1023864444721,681.85,457.6487099255079,437.61,398.10850031600876,386.72,431.702633702569,407.08,0.5928667067412967,0.6003,0.5547934001959011,0.5616,0.5262612229177781,0.5325,0.40211118356634085,0.4067,0.21055597888722716,0.213,0.24873283482259304,0.2517,410.3123995703225,393.742,347.4094960859731,352.103333,362.7907389170089,375.805667,279.511046258847,250.433,280.36685800630914,345.775,320.8465130330732,348.414667
59,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,772.2712661168586,732.57,733.5398461313991,702.04,705.4489340446107,681.69,458.0565728216408,437.51,398.3204190325872,386.63,431.98071873749416,406.98,0.586221234017486,0.592,0.5477777369145305,0.5538,0.519702052858322,0.5252,0.3972950025139263,0.401,0.20797507871982884,0.2101,0.24566716407380457,0.2483,390.80800573726725,355.772667,341.51194386999293,336.06,353.3178051501202,366.89,250.10192084463284,265.384667,272.44161052106324,328.249333,302.5179048961154,340.433333
60,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,772.4982735481772,732.39,733.3691669345548,701.87,705.4774431499878,681.53,457.9640245864856,437.4,398.40930586538093,386.54,431.67330242681965,406.88,0.5818565091967627,0.5866,0.5440533869844896,0.5488,0.515985238714341,0.5204,0.39402165807226974,0.3974,0.20643224940840035,0.2082,0.24401589843826307,0.246,350.66133520018485,342.323333,315.70746092710687,334.288333,330.3031076949314,317.704333,248.7693695511715,198.047667,235.18312178802736,295.396667,271.62523987765053,330.826
61,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,770.7307742987639,732.19,732.5770274918433,701.69,704.665479471903,681.35,457.44651104246486,437.28,397.76778512186985,386.44,431.6122253026034,406.77,0.5774257569953243,0.5845,0.5400456346331567,0.5468,0.5125715866242634,0.5185,0.39131450725850847,0.396,0.20501354976894462,0.2074,0.24226140542114993,0.2451,331.21762484070416,339.249667,307.5152557168475,328.121,297.6771933450023,316.767,193.15625128675936,175.836,207.76183609787353,285.347,250.07166429240633,312.475667
62,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,771.6203248455524,731.99,734.2116705979773,701.49,705.3079459148213,681.16,457.3635354894713,437.16,397.9248993011727,386.33,431.9204349591852,406.66,0.5789956680617354,0.5857,0.5410821521221776,0.5479,0.513534689703135,0.5196,0.3920453848519101,0.3968,0.20546991373562107,0.2078,0.24260806414840058,0.2456,325.7409758589761,308.241,292.90110426245803,311.455333,283.35149507150936,298.518,171.77363219831608,204.373333,188.924294465772,271.802333,229.34880895970116,286.006
63,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,772.3685477029658,731.77,734.3537889002773,701.28,705.6158826109261,680.96,458.2277993290588,437.03,398.50462620396064,386.21,432.05400852571165,406.54,0.5819576877813404,0.5902,0.5443172946905226,0.5521,0.5159313912636903,0.5236,0.39433931321709176,0.3998,0.20649259180611237,0.2094,0.24403155033241952,0.2475,294.0044539429478,286.419667,268.099821917994,279.583667,256.70917355082594,259.678667,156.38807683321346,144.096667,162.99790162466337,237.860667,206.98195828338004,241.45
64,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,773.3400351883212,731.55,734.3331478036106,701.07,706.2728566615649,680.75,458.1365826694931,436.9,398.74373868555483,386.1,432.36845540426566,406.42,0.5902093056462572,0.5976,0.5517345611517477,0.559,0.5229829101031549,0.5301,0.3997952497604488,0.4048,0.20931658581341656,0.212,0.24735593229391376,0.2506,267.3411457227955,236.52,236.82629374385644,245.72,221.99255404730218,227.540667,124.01593243174301,76.120667,125.03943017327117,227.440667,175.18514255807918,226.945333
65,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,1062.2158003683428,1060.4,1013.8165443220768,1016.22,978.7211356012092,986.76,632.9159300810368,633.3,552.4723886772078,559.66,593.7453560272183,589.11,0.5992832902430412,0.6073,0.5601015200056901,0.5681,0.5313338333764903,0.5388,0.4058572807979025,0.4114,0.21252487013627352,0.2155,0.2509973836250411,0.2547,246.16878760536358,239.890667,219.9795133328664,227.763333,206.4892110377842,245.517333,80.01093084695583,94.344667,113.03486653682901,208.96,162.51814988284528,170.062
66,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1078.4797710767016,1060.05,1029.019676735356,1015.88,992.2828611287421,986.43,641.5081443865138,633.08,560.7192922421639,559.47,602.4810911217608,588.91,0.6091715681358442,0.6188,0.5694434443285129,0.5788,0.5407833368040694,0.5489,0.41234162951089837,0.4192,0.21593776288345065,0.2196,0.25524832304319744,0.2595,244.7835463434143,209.495333,213.082570351617,236.126667,208.81799746289562,220.44,75.79563393357691,82.288,109.89507942282853,185.9,139.4345150859068,177.836333
67,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,1079.9978909165507,1059.68,1030.0261088271343,1015.52,993.667702627411,986.09,642.2687990132131,632.86,561.3398346236072,559.27,603.435844005342,588.71,0.6191057439087334,0.631,0.5786215337564337,0.5903,0.5493346846291545,0.5598,0.4189766615731945,0.4275,0.21970611456613598,0.2239,0.25935774586439997,0.2646,242.8621817332312,168.972,220.67794414676362,198.035333,210.51064581758826,231.301667,75.24572602825748,107.298333,110.86356265308635,195.692,148.58675947786344,158.181333
68,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1076.2223033567227,1059.29,1025.2523040766114,1015.16,988.8633473186346,985.73,639.7653896769091,632.63,558.5398423791225,559.07,600.8261980192685,588.5,0.6320116510720781,0.6433,0.5909252268254568,0.6018,0.5604315997390013,0.5707,0.427850332700125,0.4358,0.22379457410314957,0.2283,0.264774323446179,0.2698,240.19399611227996,228.786667,223.20799209362465,263.133,223.35684253050437,253.163333,102.12532343535437,125.310333,126.74602126827926,197.27,148.93767649924578,177.382
69,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1068.8952454798307,1058.9,1019.3851515392238,1014.78,982.9523590036281,985.36,635.125460392318,632.4,554.6827724088851,558.86,596.1241246509635,588.28,0.6416595040212644,0.6547,0.5997636391185194,0.6125,0.5697093903249847,0.5808,0.4344617276422674,0.4435,0.22745159912734603,0.2323,0.2692317983091675,0.2745,271.36843493502187,211.915,255.0970307409554,244.470667,243.3888613754061,244.86,131.25229003783687,143.030667,128.31299758454702,188.409333,164.96675183590634,212.939333
70,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,696.7357194655933,656.99,660.0301867501099,629.62,634.153407556826,611.37,412.16861070352627,392.37,358.22509684887893,346.75,389.5786385469042,365.0,0.6494197894203835,0.6644,0.6074884483200912,0.6215,0.5766310812367365,0.5894,0.4398686074611382,0.4501,0.23027228043784087,0.2357,0.27269227613628944,0.2786,275.7485430065425,227.495333,269.6824294334468,265.599,263.0041466317019,267.538333,161.82836265780128,188.0,150.7361569914247,184.696,204.32357787002184,218.657667
71,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,693.1605931598828,656.73,657.8311099158983,629.37,631.3177419261609,611.13,410.56022021395506,392.22,356.3854366642021,346.61,387.83397153048935,364.85,0.6558883452302813,0.6716,0.6134129539378168,0.6283,0.5823377816558348,0.5958,0.4443237766393489,0.455,0.2324442926287027,0.2383,0.2753066543887902,0.2817,285.0405874245432,318.438667,290.1913168961155,322.898667,289.5355983592787,289.031,193.79219230829142,245.928667,167.28484057472951,238.149333,216.9654186449801,215.715
72,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,524.9699527958762,474.12,497.0331164160193,454.36,474.1335912266232,441.19,310.1350319282866,283.15,267.6563822080603,250.23,294.87701003590325,263.4,0.6585999328803981,0.676,0.6159353903376423,0.6324,0.5855511539080354,0.5997,0.44650847818518047,0.4579,0.2337813444560879,0.2399,0.2764730051844496,0.2835,351.77322882335756,302.842667,329.26566288331657,317.892,316.67841908670556,341.601,232.08848636298723,291.69,198.93015820506784,253.302,250.43937613954557,301.035333
73,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,524.5484267707758,473.92,496.6747820003334,454.17,473.6775784203072,441.01,309.9685172573956,283.03,267.4085377995359,250.12,294.67436279551396,263.29,0.6597795325938691,0.677,0.6171190891648504,0.6334,0.586517548311451,0.6006,0.44730612953801896,0.4586,0.23424567497874466,0.2402,0.27691559371781727,0.2839,368.41712915058844,361.522,346.3052671364543,368.093333,349.90034430872834,365.13,252.44009176408582,365.628333,228.60402044446755,291.614,296.7758282857447,323.290667
74,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,524.0641058781553,473.72,496.00774765409284,453.98,473.28212652037786,440.82,309.622393683122,282.92,267.13095488465655,250.02,294.3834566774609,263.18,0.6584909217140267,0.6747,0.616043247904942,0.6312,0.5853386909898453,0.5985,0.4464342425331276,0.4571,0.23382163877075907,0.2394,0.27634715768526563,0.2829,397.9976604885982,371.458667,366.9682641098887,367.508333,362.8349169769072,377.063333,313.31721034316325,331.47,277.2335366438919,299.294,317.0897635668994,392.428667
75,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,524.3542660706504,473.51,496.2954423866939,453.78,473.5674639642933,440.63,309.8292151679367,282.79,267.35257143092497,249.91,294.53209780496707,263.06,0.6548323765908364,0.6691,0.6123575136511342,0.6259,0.5821851747594693,0.5936,0.44404665112191055,0.4533,0.23250356974287004,0.2374,0.27468986338208035,0.2806,403.7263879182707,377.1,363.58177786775525,378.232,366.9458127582057,380.682667,326.61857212387076,310.046667,307.18505579427233,347.807333,354.9009344869595,385.849333
76,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,524.4678107001943,473.31,496.33612840475223,453.59,473.7526516804617,440.44,309.87042324446816,282.67,267.3730867856096,249.8,294.545675369868,262.95,0.6489481175820929,0.6606,0.6068164978441644,0.6179,0.5771885793376893,0.586,0.4397125186432818,0.4475,0.23034363967080285,0.2344,0.2723871410451943,0.277,404.1237971197832,385.21,372.72161312701184,386.954667,368.80716679383306,380.176,329.2318317853946,312.463333,328.8816271529963,353.893667,368.836429701555,421.586
