Region,Hour,SOC_data_MWh,SOC_rebuilt_MWh,diff_MWh
RegionA,460,350.0,349.99978056521695,-0.0002194347830482002
RegionA,461,350.0,349.99978056521695,-0.0002194347830482002
RegionA,462,350.0,349.99978056521695,-0.0002194347830482002
RegionA,463,350.0,349.99978056521695,-0.0002194347830482002
RegionA,464,350.0,349.99978056521695,-0.0002194347830482002
RegionA,465,350.0,349.99978056521695,-0.0002194347830482002
RegionA,466,350.0,349.99978056521695,-0.0002194347830482002
RegionA,467,350.0,349.99978056521695,-0.0002194347830482002
RegionA,468,350.0,349.99978056521695,-0.0002194347830482002
RegionA,469,350.0,349.99978056521695,-0.0002194347830482002
RegionA,470,350.0,349.99978056521695,-0.0002194347830482002
RegionA,471,350.0,349.99978056521695,-0.0002194347830482002
RegionA,472,350.0,349.99978056521695,-0.0002194347830482002
RegionA,473,301.087,301.0867370869561,-0.0002629130439117944
RegionA,474,252.1739,252.1736936086952,-0.00020639130480049062
RegionA,475,203.2609,203.26065013043433,-0.0002498695656640848
RegionA,476,154.3478,154.34760665217345,-0.00019334782655278104
RegionA,477,105.4348,105.43456317391258,-0.00023682608741637523
RegionA,478,155.7051,155.70487617391257,-0.00022382608742077537
RegionA,479,206.8551,206.85487617391257,-0.00022382608742077537
RegionA,480,274.7451,274.7448761739126,-0.00022382608739235366
RegionA,481,342.6351,342.6348761739126,-0.00022382608744919708
RegionA,482,350.0,349.9998251739126,-0.00017482608740237993
RegionA,483,350.0,349.9998251739126,-0.00017482608740237993
RegionA,484,350.0,349.9998251739126,-0.00017482608740237993
RegionA,485,350.0,349.9998251739126,-0.00017482608740237993
RegionA,486,350.0,349.9998251739126,-0.00017482608740237993
RegionA,487,350.0,349.9998251739126,-0.00017482608740237993
RegionA,488,350.0,349.9998251739126,-0.00017482608740237993
RegionA,489,350.0,349.9998251739126,-0.00017482608740237993
RegionA,490,350.0,349.9998251739126,-0.00017482608740237993
RegionA,491,350.0,349.9998251739126,-0.00017482608740237993
RegionA,492,350.0,349.9998251739126,-0.00017482608740237993
RegionA,493,350.0,349.9998251739126,-0.00017482608740237993
RegionA,494,350.0,349.9998251739126,-0.00017482608740237993
RegionA,495,350.0,349.9998251739126,-0.00017482608740237993
RegionA,496,350.0,349.9998251739126,-0.00017482608740237993
RegionA,497,301.087,301.0867816956517,-0.0002183043482659741
RegionA,498,252.1739,252.17373821739085,-0.00016178260915467035
RegionA,499,203.2609,203.26069473912997,-0.00020526087001826454
RegionA,500,154.3478,154.3476512608691,-0.00014873913090696078
RegionA,501,105.4348,105.43460778260823,-0.00019221739177055497
RegionA,502,155.8676,155.86739178260822,-0.00020821739178700227
RegionA,503,206.8203,206.82013878260824,-0.00016121739176355732
RegionA,504,274.7103,274.7101387826082,-0.00016121739179197903
RegionA,505,342.6003,342.6001387826082,-0.00016121739179197903
RegionA,506,350.0,349.9997767826082,-0.00022321739180597433
RegionA,507,350.0,349.9997767826082,-0.00022321739180597433
RegionA,508,350.0,349.9997767826082,-0.00022321739180597433
RegionA,509,350.0,349.9997767826082,-0.00022321739180597433
RegionA,510,350.0,349.9997767826082,-0.00022321739180597433
RegionA,511,350.0,349.9997767826082,-0.00022321739180597433
RegionA,512,350.0,349.9997767826082,-0.00022321739180597433
RegionA,513,350.0,349.9997767826082,-0.00022321739180597433
RegionA,514,350.0,349.9997767826082,-0.00022321739180597433
RegionA,515,350.0,349.9997767826082,-0.00022321739180597433
RegionA,516,350.0,349.9997767826082,-0.00022321739180597433
RegionA,517,350.0,349.9997767826082,-0.00022321739180597433
RegionA,518,350.0,349.9997767826082,-0.00022321739180597433
RegionA,519,350.0,349.9997767826082,-0.00022321739180597433
RegionA,520,350.0,349.9997767826082,-0.00022321739180597433
RegionA,521,301.087,301.0867333043473,-0.0002666956526695685
RegionA,522,252.1739,252.17368982608645,-0.00021017391355826476
RegionA,523,203.2609,203.26064634782557,-0.00025365217442185894
RegionA,524,154.3478,154.3476028695647,-0.00019713043531055519
RegionA,525,105.4348,105.43455939130382,-0.00024060869617414937
RegionA,526,155.9276,155.92742139130382,-0.00017860869618857578
RegionA,527,206.7502,206.7499683913038,-0.0002316086961968722
RegionA,528,274.6402,274.6399683913038,-0.0002316086961968722
RegionA,529,342.5302,342.5299683913038,-0.0002316086961968722
RegionA,530,350.0,349.9998213913038,-0.0001786086962169975
RegionA,531,350.0,349.9998213913038,-0.0001786086962169975
RegionA,532,350.0,349.9998213913038,-0.0001786086962169975
RegionA,533,350.0,349.9998213913038,-0.0001786086962169975
RegionA,534,350.0,349.9998213913038,-0.0001786086962169975
RegionA,535,350.0,349.9998213913038,-0.0001786086962169975
RegionA,536,350.0,349.9998213913038,-0.0001786086962169975
RegionA,537,350.0,349.9998213913038,-0.0001786086962169975
RegionA,538,350.0,349.9998213913038,-0.0001786086962169975
RegionA,539,350.0,349.9998213913038,-0.0001786086962169975
RegionA,540,350.0,349.9998213913038,-0.0001786086962169975
RegionA,541,350.0,349.9998213913038,-0.0001786086962169975
RegionA,542,350.0,349.9998213913038,-0.0001786086962169975
RegionA,543,350.0,349.9998213913038,-0.0001786086962169975
RegionA,544,350.0,349.9998213913038,-0.0001786086962169975
RegionA,545,301.087,301.0867779130429,-0.00022208695708059167
RegionA,546,252.1739,252.17373443478203,-0.00016556521796928791
RegionA,547,203.2609,203.26069095652116,-0.0002090434788328821
RegionA,548,154.3478,154.34764747826028,-0.00015252173972157834
RegionA,549,105.4348,105.43460399999941,-0.00019600000058517253
RegionA,550,155.7826,155.7824789999994,-0.00012100000060399907
RegionA,551,206.9326,206.9324789999994,-0.00012100000060399907
RegionA,552,274.8226,274.8224789999994,-0.00012100000060399907
RegionA,553,342.7126,342.7124789999994,-0.00012100000060399907
RegionA,554,350.0,349.99986599999943,-0.00013400000057117722
RegionA,555,350.0,349.99986599999943,-0.00013400000057117722
RegionA,556,350.0,349.99986599999943,-0.00013400000057117722
RegionA,557,350.0,349.99986599999943,-0.00013400000057117722
RegionA,558,350.0,349.99986599999943,-0.00013400000057117722
RegionA,559,350.0,349.99986599999943,-0.00013400000057117722
RegionA,560,350.0,349.99986599999943,-0.00013400000057117722
RegionA,561,350.0,349.99986599999943,-0.00013400000057117722
RegionA,562,350.0,349.99986599999943,-0.00013400000057117722
RegionA,563,350.0,349.99986599999943,-0.00013400000057117722
RegionA,564,350.0,349.99986599999943,-0.00013400000057117722
RegionA,565,350.0,349.99986599999943,-0.00013400000057117722
RegionA,566,350.0,349.99986599999943,-0.00013400000057117722
RegionA,567,350.0,349.99986599999943,-0.00013400000057117722
RegionA,568,350.0,349.99986599999943,-0.00013400000057117722
RegionA,569,301.087,301.08682252173855,-0.0001774782614347714
RegionA,570,252.1739,252.17377904347768,-0.00012095652232346765
RegionA,571,203.2609,203.2607355652168,-0.00016443478318706184
RegionA,572,154.3478,154.34769208695593,-0.00010791304407575808
RegionA,573,105.4348,105.43464860869506,-0.00015139130493935227
RegionA,574,156.0522,156.05203760869506,-0.00016239130494000165
RegionA,575,206.8874,206.88723260869506,-0.00016739130495579957
RegionA,576,274.7774,274.77723260869504,-0.00016739130495579957
RegionA,577,342.6674,342.66723260869503,-0.00016739130495579957
RegionA,578,350.0,349.999817608695,-0.00018239130497477163
RegionA,579,350.0,349.999817608695,-0.00018239130497477163
RegionA,580,350.0,349.999817608695,-0.00018239130497477163
RegionA,581,350.0,349.999817608695,-0.00018239130497477163
RegionA,582,350.0,349.999817608695,-0.00018239130497477163
RegionA,583,350.0,349.999817608695,-0.00018239130497477163
RegionA,584,350.0,349.999817608695,-0.00018239130497477163
RegionA,585,350.0,349.999817608695,-0.00018239130497477163
RegionA,586,350.0,349.999817608695,-0.00018239130497477163
RegionA,587,350.0,349.999817608695,-0.00018239130497477163
RegionA,588,350.0,349.999817608695,-0.00018239130497477163
RegionA,589,350.0,349.999817608695,-0.00018239130497477163
RegionA,590,350.0,349.999817608695,-0.00018239130497477163
RegionA,591,350.0,349.999817608695,-0.00018239130497477163
RegionA,592,350.0,349.999817608695,-0.00018239130497477163
RegionA,593,301.087,301.08677413043415,-0.00022586956583836582
RegionA,594,252.1739,252.17373065217328,-0.00016934782672706206
RegionA,595,203.2609,203.2606871739124,-0.00021282608759065624
RegionA,596,154.3478,154.34764369565153,-0.00015630434847935248
RegionA,597,105.4348,105.43460021739065,-0.00019978260934294667
RegionA,598,156.0231,156.02288021739065,-0.00021978260934929494
RegionA,599,207.0423,207.04212221739067,-0.0001777826093416479
RegionA,600,274.9323,274.93212221739066,-0.0001777826093416479
RegionA,601,342.8223,342.82212221739064,-0.0001777826093416479
RegionA,602,350.0,349.9997692173906,-0.00023078260937836603
RegionA,603,350.0,349.9997692173906,-0.00023078260937836603
RegionA,604,350.0,349.9997692173906,-0.00023078260937836603
RegionA,605,350.0,349.9997692173906,-0.00023078260937836603
RegionA,606,350.0,349.9997692173906,-0.00023078260937836603
RegionA,607,350.0,349.9997692173906,-0.00023078260937836603
RegionA,608,350.0,349.9997692173906,-0.00023078260937836603
RegionA,609,350.0,349.9997692173906,-0.00023078260937836603
RegionA,610,350.0,349.9997692173906,-0.00023078260937836603
RegionA,611,350.0,349.9997692173906,-0.00023078260937836603
RegionA,612,350.0,349.9997692173906,-0.00023078260937836603
RegionA,613,350.0,349.9997692173906,-0.00023078260937836603
RegionA,614,350.0,349.9997692173906,-0.00023078260937836603
RegionA,615,350.0,349.9997692173906,-0.00023078260937836603
RegionA,616,350.0,349.9997692173906,-0.00023078260937836603
RegionA,617,301.087,301.08672573912975,-0.0002742608702419602
RegionA,618,252.1739,252.17368226086887,-0.00021773913113065646
RegionA,619,203.2609,203.260638782608,-0.00026121739199425065
RegionA,620,154.3478,154.34759530434712,-0.0002046956528829469
RegionA,621,105.4348,105.43455182608625,-0.0002481739137465411
RegionA,622,155.7517,155.75145782608627,-0.0002421739137332679
RegionA,623,206.9017,206.90145782608627,-0.0002421739137332679
RegionA,624,274.7917,274.7914578260863,-0.0002421739137048462
RegionA,625,342.6817,342.6814578260863,-0.0002421739137048462
RegionA,626,350.0,349.9997208260863,-0.000279173913725117
RegionA,627,350.0,349.9997208260863,-0.000279173913725117
RegionA,628,350.0,349.9997208260863,-0.000279173913725117
RegionA,629,350.0,349.9997208260863,-0.000279173913725117
RegionA,630,350.0,349.9997208260863,-0.000279173913725117
RegionA,631,350.0,349.9997208260863,-0.000279173913725117
RegionA,632,350.0,349.9997208260863,-0.000279173913725117
RegionA,633,350.0,349.9997208260863,-0.000279173913725117
RegionA,634,350.0,349.9997208260863,-0.000279173913725117
RegionA,635,350.0,349.9997208260863,-0.000279173913725117
RegionA,636,350.0,349.9997208260863,-0.000279173913725117
RegionA,637,350.0,349.9997208260863,-0.000279173913725117
RegionA,638,350.0,349.9997208260863,-0.000279173913725117
RegionA,639,350.0,349.9997208260863,-0.000279173913725117
RegionA,640,350.0,349.9997208260863,-0.000279173913725117
RegionA,641,301.087,301.0866773478254,-0.0003226521745887112
RegionA,642,252.1739,252.17363386956453,-0.00026613043547740745
RegionA,643,203.2609,203.26059039130365,-0.00030960869634100163
RegionA,644,154.3478,154.34754691304278,-0.0002530869572296979
RegionA,645,105.4348,105.4345034347819,-0.00029656521809329206
RegionA,646,155.9123,155.9120204347819,-0.0002795652180793695
RegionA,647,206.8283,206.8280324347819,-0.0002675652181096666
RegionA,648,274.7183,274.7180324347819,-0.0002675652181096666
RegionA,649,342.6083,342.6080324347819,-0.0002675652181096666
RegionA,650,350.0,349.99976543478186,-0.00023456521813614017
RegionA,651,350.0,349.99976543478186,-0.00023456521813614017
RegionA,652,350.0,349.99976543478186,-0.00023456521813614017
RegionA,653,350.0,349.99976543478186,-0.00023456521813614017
RegionA,654,350.0,349.99976543478186,-0.00023456521813614017
RegionA,655,350.0,349.99976543478186,-0.00023456521813614017
RegionA,656,350.0,349.99976543478186,-0.00023456521813614017
RegionA,657,350.0,349.99976543478186,-0.00023456521813614017
RegionA,658,350.0,349.99976543478186,-0.00023456521813614017
RegionA,659,350.0,349.99976543478186,-0.00023456521813614017
RegionA,660,350.0,349.99976543478186,-0.00023456521813614017
RegionA,661,350.0,349.99976543478186,-0.00023456521813614017
RegionA,662,350.0,349.99976543478186,-0.00023456521813614017
RegionA,663,350.0,349.99976543478186,-0.00023456521813614017
RegionA,664,350.0,349.99976543478186,-0.00023456521813614017
RegionA,665,301.087,301.086721956521,-0.00027804347899973436
RegionA,666,252.1739,252.17367847826011,-0.0002215217398884306
RegionA,667,203.2609,203.26063499999924,-0.0002650000007520248
RegionA,668,154.3478,154.34759152173837,-0.00020847826164072103
RegionA,669,105.4348,105.43454804347749,-0.0002519565225043152
RegionA,670,155.8249,155.8247380434775,-0.0001619565225041697
RegionA,671,206.9165,206.91633404347752,-0.00016595652249407067
RegionA,672,274.8065,274.80633404347753,-0.00016595652249407067
RegionA,673,342.6965,342.6963340434775,-0.00016595652249407067
RegionA,674,350.0,349.9998100434775,-0.0001899565224903199
RegionA,675,350.0,349.9998100434775,-0.0001899565224903199
RegionA,676,350.0,349.9998100434775,-0.0001899565224903199
RegionA,677,350.0,349.9998100434775,-0.0001899565224903199
RegionA,678,350.0,349.9998100434775,-0.0001899565224903199
RegionA,679,350.0,349.9998100434775,-0.0001899565224903199
RegionA,680,350.0,349.9998100434775,-0.0001899565224903199
RegionA,681,350.0,349.9998100434775,-0.0001899565224903199
RegionA,682,350.0,349.9998100434775,-0.0001899565224903199
RegionA,683,350.0,349.9998100434775,-0.0001899565224903199
RegionA,684,350.0,349.9998100434775,-0.0001899565224903199
RegionA,685,350.0,349.9998100434775,-0.0001899565224903199
RegionA,686,350.0,349.9998100434775,-0.0001899565224903199
RegionA,687,350.0,349.9998100434775,-0.0001899565224903199
RegionA,688,350.0,349.9998100434775,-0.0001899565224903199
RegionA,689,301.087,301.08676656521664,-0.0002334347833539141
RegionA,690,252.1739,252.17372308695576,-0.00017691304424261034
RegionA,691,203.2609,203.2606796086949,-0.00022039130510620453
RegionA,692,154.3478,154.347636130434,-0.00016386956599490077
RegionA,693,105.4348,105.43459265217314,-0.00020734782685849495
RegionA,694,155.8079,155.80776365217315,-0.00013634782683880076
RegionA,695,206.9579,206.95776365217316,-0.00013634782683880076
RegionA,696,274.8479,274.84776365217317,-0.00013634782681037905
RegionA,697,342.7379,342.73776365217316,-0.00013634782686722247
RegionA,698,350.0,349.99985465217316,-0.00014534782684449965
RegionA,699,350.0,349.99985465217316,-0.00014534782684449965
RegionA,700,350.0,349.99985465217316,-0.00014534782684449965
RegionA,701,350.0,349.99985465217316,-0.00014534782684449965
RegionA,702,350.0,349.99985465217316,-0.00014534782684449965
RegionA,703,350.0,349.99985465217316,-0.00014534782684449965
RegionA,704,350.0,349.99985465217316,-0.00014534782684449965
RegionA,705,350.0,349.99985465217316,-0.00014534782684449965
RegionA,706,350.0,349.99985465217316,-0.00014534782684449965
RegionA,707,350.0,349.99985465217316,-0.00014534782684449965
RegionA,708,350.0,349.99985465217316,-0.00014534782684449965
RegionA,709,350.0,349.99985465217316,-0.00014534782684449965
RegionA,710,350.0,349.99985465217316,-0.00014534782684449965
RegionA,711,350.0,349.99985465217316,-0.00014534782684449965
RegionA,712,350.0,349.99985465217316,-0.00014534782684449965
RegionA,713,301.087,301.0868111739123,-0.00018882608770809384
RegionA,714,252.1739,252.1737676956514,-0.00013230434859679008
RegionA,715,203.2609,203.26072421739053,-0.00017578260946038426
RegionA,716,154.3478,154.34768073912966,-0.0001192608703490805
RegionA,717,105.4348,105.43463726086878,-0.0001627391312126747
RegionA,718,156.092,156.0918302608688,-0.0001697391312234231
RegionA,719,207.0454,207.04522826086878,-0.00017173913121837359
RegionA,720,274.9354,274.93522826086877,-0.0001717391312467953
RegionA,721,342.8254,342.82522826086876,-0.0001717391312467953
RegionA,722,350.0,349.99980626086875,-0.00019373913124809405
RegionA,723,350.0,349.99980626086875,-0.00019373913124809405
RegionA,724,350.0,349.99980626086875,-0.00019373913124809405
RegionA,725,350.0,349.99980626086875,-0.00019373913124809405
RegionA,726,350.0,349.99980626086875,-0.00019373913124809405
RegionA,727,350.0,349.99980626086875,-0.00019373913124809405
RegionA,728,350.0,349.99980626086875,-0.00019373913124809405
RegionA,729,350.0,349.99980626086875,-0.00019373913124809405
RegionA,730,350.0,349.99980626086875,-0.00019373913124809405
RegionA,731,350.0,349.99980626086875,-0.00019373913124809405
RegionA,732,350.0,349.99980626086875,-0.00019373913124809405
RegionA,733,350.0,349.99980626086875,-0.00019373913124809405
RegionA,734,350.0,349.99980626086875,-0.00019373913124809405
RegionA,735,350.0,349.99980626086875,-0.00019373913124809405
RegionA,736,350.0,349.99980626086875,-0.00019373913124809405
RegionA,737,301.087,301.0867627826079,-0.00023721739211168824
RegionA,738,252.1739,252.173719304347,-0.00018069565300038448
RegionA,739,203.2609,203.26067582608613,-0.00022417391386397867
RegionA,740,154.3478,154.34763234782525,-0.0001676521747526749
RegionA,741,105.4348,105.43458886956438,-0.0002111304356162691
RegionA,742,156.1934,156.19324486956438,-0.00015513043561554696
