TaskID,Region,Hour,GPU_Demand
311,RegionC,1355,8
311,RegionC,1356,8
312,RegionE,1908,57
313,RegionE,255,9
313,RegionE,256,9
313,RegionE,257,9
314,RegionF,1720,1
314,RegionF,1721,1
314,RegionF,1722,1
314,RegionF,1723,1
314,RegionF,1724,1
314,RegionF,1725,1
315,RegionA,2392,17
315,RegionA,2393,17
316,RegionD,80,105
316,RegionD,81,105
317,RegionD,1558,41
318,RegionD,24,18
318,RegionD,25,18
318,RegionD,26,18
318,RegionD,27,18
318,RegionD,28,18
318,RegionD,29,18
319,RegionE,1223,14
320,RegionF,1716,20
320,RegionF,1717,20
320,RegionF,1718,20
320,RegionF,1719,20
320,RegionF,1720,20
320,RegionF,1721,20
321,RegionB,2236,16
321,RegionB,2237,16
321,RegionB,2238,16
322,RegionD,903,114
322,RegionD,904,114
322,RegionD,905,114
322,RegionD,906,114
323,RegionB,898,18
323,RegionB,899,18
323,RegionB,900,18
324,RegionC,1785,17
325,RegionD,118,17
325,RegionD,119,17
325,RegionD,120,17
325,RegionD,121,17
325,RegionD,122,17
325,RegionD,123,17
325,RegionD,124,17
326,RegionE,1376,16
327,RegionF,1656,74
327,RegionF,1657,74
327,RegionF,1658,74
327,RegionF,1659,74
327,RegionF,1660,74
327,RegionF,1661,74
327,RegionF,1662,74
328,RegionC,676,22
328,RegionC,677,22
329,RegionB,522,17
329,RegionB,523,17
329,RegionB,524,17
329,RegionB,525,17
329,RegionB,526,17
330,RegionD,2187,124
330,RegionD,2188,124
330,RegionD,2189,124
330,RegionD,2190,124
330,RegionD,2191,124
330,RegionD,2192,124
331,RegionB,1613,3
331,RegionB,1614,3
331,RegionB,1615,3
331,RegionB,1616,3
332,RegionE,2311,104
333,RegionF,111,89
333,RegionF,112,89
333,RegionF,113,89
333,RegionF,114,89
333,RegionF,115,89
334,RegionA,1755,7
334,RegionA,1756,7
334,RegionA,1757,7
335,RegionA,1891,4
335,RegionA,1892,4
335,RegionA,1893,4
336,RegionA,205,5
337,RegionC,1552,7
337,RegionC,1553,7
338,RegionD,866,12
338,RegionD,867,12
338,RegionD,868,12
339,RegionE,1338,18
339,RegionE,1339,18
340,RegionF,1552,5
340,RegionF,1553,5
340,RegionF,1554,5
340,RegionF,1555,5
340,RegionF,1556,5
341,RegionA,1726,11
341,RegionA,1727,11
341,RegionA,1728,11
341,RegionA,1729,11
341,RegionA,1730,11
342,RegionB,335,22
342,RegionB,336,22
343,RegionC,79,9
343,RegionC,80,9
343,RegionC,81,9
343,RegionC,82,9
343,RegionC,83,9
344,RegionE,2209,79
344,RegionE,2210,79
344,RegionE,2211,79
344,RegionE,2212,79
344,RegionE,2213,79
344,RegionE,2214,79
345,RegionC,1433,5
345,RegionC,1434,5
345,RegionC,1435,5
345,RegionC,1436,5
346,RegionC,281,1
346,RegionC,282,1
346,RegionC,283,1
347,RegionA,164,36
347,RegionA,165,36
348,RegionA,1012,7
348,RegionA,1013,7
348,RegionA,1014,7
348,RegionA,1015,7
348,RegionA,1016,7
348,RegionA,1017,7
349,RegionA,83,3
349,RegionA,84,3
349,RegionA,85,3
349,RegionA,86,3
349,RegionA,87,3
349,RegionA,88,3
350,RegionD,624,109
350,RegionD,625,109
350,RegionD,626,109
351,RegionB,517,7
351,RegionB,518,7
351,RegionB,519,7
351,RegionB,520,7
351,RegionB,521,7
352,RegionE,468,6
353,RegionF,892,55
354,RegionA,1049,9
354,RegionA,1050,9
354,RegionA,1051,9
354,RegionA,1052,9
355,RegionB,687,14
355,RegionB,688,14
355,RegionB,689,14
355,RegionB,690,14
355,RegionB,691,14
355,RegionB,692,14
356,RegionD,469,21
356,RegionD,470,21
356,RegionD,471,21
356,RegionD,472,21
356,RegionD,473,21
356,RegionD,474,21
356,RegionD,475,21
357,RegionB,1274,6
357,RegionB,1275,6
358,RegionC,2370,1
358,RegionC,2371,1
358,RegionC,2372,1
358,RegionC,2373,1
358,RegionC,2374,1
358,RegionC,2375,1
359,RegionC,1277,3
360,RegionA,1537,66
360,RegionA,1538,66
360,RegionA,1539,66
360,RegionA,1540,66
360,RegionA,1541,66
360,RegionA,1542,66
361,RegionA,812,8
361,RegionA,813,8
361,RegionA,814,8
362,RegionA,994,4
362,RegionA,995,4
362,RegionA,996,4
362,RegionA,997,4
363,RegionB,1235,1
363,RegionB,1236,1
363,RegionB,1237,1
364,RegionE,495,27
365,RegionF,168,105
365,RegionF,169,105
365,RegionF,170,105
365,RegionF,171,105
365,RegionF,172,105
365,RegionF,173,105
366,RegionF,2182,9
366,RegionF,2183,9
366,RegionF,2184,9
366,RegionF,2185,9
366,RegionF,2186,9
366,RegionF,2187,9
366,RegionF,2188,9
367,RegionA,1517,14
367,RegionA,1518,14
367,RegionA,1519,14
367,RegionA,1520,14
367,RegionA,1521,14
367,RegionA,1522,14
368,RegionA,2072,3
368,RegionA,2073,3
368,RegionA,2074,3
369,RegionD,1397,21
370,RegionB,1720,5
370,RegionB,1721,5
370,RegionB,1722,5
371,RegionD,432,15
372,RegionE,1483,11
372,RegionE,1484,11
373,RegionF,1883,80
373,RegionF,1884,80
374,RegionC,626,88
374,RegionC,627,88
374,RegionC,628,88
374,RegionC,629,88
374,RegionC,630,88
375,RegionB,721,14
376,RegionD,2137,50
376,RegionD,2138,50
377,RegionE,1106,64
377,RegionE,1107,64
377,RegionE,1108,64
377,RegionE,1109,64
377,RegionE,1110,64
377,RegionE,1111,64
378,RegionE,2204,75
378,RegionE,2205,75
378,RegionE,2206,75
378,RegionE,2207,75
378,RegionE,2208,75
378,RegionE,2209,75
379,RegionF,1904,14
379,RegionF,1905,14
380,RegionA,1099,6
381,RegionB,1005,11
381,RegionB,1006,11
382,RegionB,1142,5
382,RegionB,1143,5
382,RegionB,1144,5
382,RegionB,1145,5
382,RegionB,1146,5
383,RegionC,998,12
383,RegionC,999,12
383,RegionC,1000,12
383,RegionC,1001,12
383,RegionC,1002,12
384,RegionD,2334,6
384,RegionD,2335,6
384,RegionD,2336,6
385,RegionF,1552,20
385,RegionF,1553,20
385,RegionF,1554,20
385,RegionF,1555,20
385,RegionF,1556,20
385,RegionF,1557,20
385,RegionF,1558,20
386,RegionF,117,17
386,RegionF,118,17
387,RegionA,1331,7
387,RegionA,1332,7
387,RegionA,1333,7
387,RegionA,1334,7
387,RegionA,1335,7
388,RegionA,1997,2
388,RegionA,1998,2
388,RegionA,1999,2
388,RegionA,2000,2
388,RegionA,2001,2
388,RegionA,2002,2
389,RegionB,1453,7
389,RegionB,1454,7
389,RegionB,1455,7
389,RegionB,1456,7
389,RegionB,1457,7
390,RegionD,1394,22
390,RegionD,1395,22
390,RegionD,1396,22
390,RegionD,1397,22
390,RegionD,1398,22
390,RegionD,1399,22
390,RegionD,1400,22
391,RegionD,1131,18
391,RegionD,1132,18
391,RegionD,1133,18
392,RegionF,41,112
392,RegionF,42,112
392,RegionF,43,112
392,RegionF,44,112
392,RegionF,45,112
392,RegionF,46,112
393,RegionA,782,119
394,RegionA,988,3
394,RegionA,989,3
394,RegionA,990,3
395,RegionD,1664,82
395,RegionD,1665,82
395,RegionD,1666,82
395,RegionD,1667,82
396,RegionC,2274,11
397,RegionB,1950,7
397,RegionB,1951,7
397,RegionB,1952,7
397,RegionB,1953,7
397,RegionB,1954,7
398,RegionF,2010,109
398,RegionF,2011,109
398,RegionF,2012,109
399,RegionF,70,9
399,RegionF,71,9
400,RegionA,1205,5
400,RegionA,1206,5
400,RegionA,1207,5
400,RegionA,1208,5
400,RegionA,1209,5
401,RegionA,1656,6
401,RegionA,1657,6
402,RegionD,996,81
402,RegionD,997,81
402,RegionD,998,81
403,RegionD,2382,13
403,RegionD,2383,13
403,RegionD,2384,13
404,RegionD,1938,9
404,RegionD,1939,9
404,RegionD,1940,9
405,RegionF,2174,62
405,RegionF,2175,62
405,RegionF,2176,62
405,RegionF,2177,62
405,RegionF,2178,62
405,RegionF,2179,62
405,RegionF,2180,62
406,RegionA,1742,23
407,RegionD,2254,44
407,RegionD,2255,44
407,RegionD,2256,44
407,RegionD,2257,44
407,RegionD,2258,44
408,RegionB,1441,18
408,RegionB,1442,18
408,RegionB,1443,18
408,RegionB,1444,18
408,RegionB,1445,18
408,RegionB,1446,18
409,RegionD,1858,60
409,RegionD,1859,60
410,RegionD,1255,22
410,RegionD,1256,22
410,RegionD,1257,22
410,RegionD,1258,22
410,RegionD,1259,22
410,RegionD,1260,22
411,RegionE,944,14
411,RegionE,945,14
412,RegionE,788,4
412,RegionE,789,4
412,RegionE,790,4
412,RegionE,791,4
412,RegionE,792,4
413,RegionA,489,13
414,RegionD,2194,21
415,RegionD,758,62
415,RegionD,759,62
415,RegionD,760,62
415,RegionD,761,62
415,RegionD,762,62
415,RegionD,763,62
416,RegionB,886,3
416,RegionB,887,3
416,RegionB,888,3
416,RegionB,889,3
417,RegionE,1983,28
417,RegionE,1984,28
417,RegionE,1985,28
417,RegionE,1986,28
418,RegionE,2148,4
418,RegionE,2149,4
419,RegionA,1159,75
419,RegionA,1160,75
419,RegionA,1161,75
419,RegionA,1162,75
419,RegionA,1163,75
419,RegionA,1164,75
419,RegionA,1165,75
420,RegionA,795,4
420,RegionA,796,4
420,RegionA,797,4
420,RegionA,798,4
420,RegionA,799,4
420,RegionA,800,4
420,RegionA,801,4
421,RegionB,931,8
421,RegionB,932,8
421,RegionB,933,8
422,RegionC,734,13
422,RegionC,735,13
422,RegionC,736,13
422,RegionC,737,13
422,RegionC,738,13
423,RegionD,57,12
424,RegionF,2187,93
424,RegionF,2188,93
424,RegionF,2189,93
424,RegionF,2190,93
424,RegionF,2191,93
424,RegionF,2192,93
425,RegionD,1123,6
425,RegionD,1124,6
425,RegionD,1125,6
425,RegionD,1126,6
425,RegionD,1127,6
426,RegionA,223,6
426,RegionA,224,6
426,RegionA,225,6
426,RegionA,226,6
426,RegionA,227,6
426,RegionA,228,6
427,RegionD,1196,125
427,RegionD,1197,125
427,RegionD,1198,125
427,RegionD,1199,125
428,RegionD,517,102
429,RegionE,2010,78
429,RegionE,2011,78
430,RegionC,50,3
430,RegionC,51,3
430,RegionC,52,3
431,RegionF,1164,62
431,RegionF,1165,62
431,RegionF,1166,62
432,RegionF,1960,13
432,RegionF,1961,13
432,RegionF,1962,13
432,RegionF,1963,13
432,RegionF,1964,13
432,RegionF,1965,13
433,RegionA,1395,12
433,RegionA,1396,12
434,RegionA,210,4
434,RegionA,211,4
435,RegionC,1956,14
435,RegionC,1957,14
435,RegionC,1958,14
435,RegionC,1959,14
435,RegionC,1960,14
435,RegionC,1961,14
435,RegionC,1962,14
436,RegionB,267,7
436,RegionB,268,7
436,RegionB,269,7
436,RegionB,270,7
436,RegionB,271,7
436,RegionB,272,7
437,RegionD,2014,20
437,RegionD,2015,20
437,RegionD,2016,20
437,RegionD,2017,20
437,RegionD,2018,20
437,RegionD,2019,20
437,RegionD,2020,20
438,RegionC,2363,3
438,RegionC,2364,3
438,RegionC,2365,3
438,RegionC,2366,3
439,RegionA,219,39
439,RegionA,220,39
439,RegionA,221,39
439,RegionA,222,39
440,RegionA,611,6
440,RegionA,612,6
440,RegionA,613,6
441,RegionD,1244,64
441,RegionD,1245,64
442,RegionB,1016,3
442,RegionB,1017,3
442,RegionB,1018,3
443,RegionC,2285,4
444,RegionE,924,10
444,RegionE,925,10
445,RegionF,1558,120
445,RegionF,1559,120
445,RegionF,1560,120
446,RegionA,1813,11
446,RegionA,1814,11
446,RegionA,1815,11
446,RegionA,1816,11
446,RegionA,1817,11
446,RegionA,1818,11
447,RegionB,1756,4
447,RegionB,1757,4
447,RegionB,1758,4
448,RegionC,2329,22
448,RegionC,2330,22
448,RegionC,2331,22
448,RegionC,2332,22
449,RegionE,246,77
449,RegionE,247,77
449,RegionE,248,77
450,RegionE,406,44
450,RegionE,407,44
450,RegionE,408,44
450,RegionE,409,44
450,RegionE,410,44
451,RegionC,864,3
451,RegionC,865,3
451,RegionC,866,3
451,RegionC,867,3
451,RegionC,868,3
452,RegionA,332,17
452,RegionA,333,17
452,RegionA,334,17
452,RegionA,335,17
453,RegionA,982,2
453,RegionA,983,2
453,RegionA,984,2
454,RegionA,2260,2
454,RegionA,2261,2
454,RegionA,2262,2
454,RegionA,2263,2
454,RegionA,2264,2
454,RegionA,2265,2
455,RegionB,641,4
455,RegionB,642,4
455,RegionB,643,4
455,RegionB,644,4
455,RegionB,645,4
456,RegionB,1673,5
456,RegionB,1674,5
456,RegionB,1675,5
456,RegionB,1676,5
456,RegionB,1677,5
456,RegionB,1678,5
456,RegionB,1679,5
457,RegionE,1924,6
457,RegionE,1925,6
457,RegionE,1926,6
457,RegionE,1927,6
457,RegionE,1928,6
458,RegionF,133,13
458,RegionF,134,13
458,RegionF,135,13
458,RegionF,136,13
458,RegionF,137,13
458,RegionF,138,13
458,RegionF,139,13
459,RegionA,1180,2
459,RegionA,1181,2
460,RegionD,1158,107
460,RegionD,1159,107
460,RegionD,1160,107
460,RegionD,1161,107
461,RegionD,1859,22
461,RegionD,1860,22
461,RegionD,1861,22
461,RegionD,1862,22
461,RegionD,1863,22
461,RegionD,1864,22
462,RegionB,956,1
462,RegionB,957,1
462,RegionB,958,1
462,RegionB,959,1
462,RegionB,960,1
463,RegionD,810,11
463,RegionD,811,11
463,RegionD,812,11
463,RegionD,813,11
463,RegionD,814,11
464,RegionE,470,18
464,RegionE,471,18
465,RegionA,920,66
465,RegionA,921,66
465,RegionA,922,66
465,RegionA,923,66
465,RegionA,924,66
466,RegionD,610,49
466,RegionD,611,49
467,RegionB,582,17
467,RegionB,583,17
467,RegionB,584,17
468,RegionB,244,6
468,RegionB,245,6
468,RegionB,246,6
469,RegionB,1259,6
469,RegionB,1260,6
469,RegionB,1261,6
469,RegionB,1262,6
470,RegionF,2331,70
471,RegionF,1798,13
471,RegionF,1799,13
471,RegionF,1800,13
472,RegionA,1919,7
472,RegionA,1920,7
472,RegionA,1921,7
473,RegionD,1245,127
474,RegionD,1648,44
475,RegionC,2049,4
475,RegionC,2050,4
475,RegionC,2051,4
475,RegionC,2052,4
476,RegionE,2022,35
476,RegionE,2023,35
476,RegionE,2024,35
476,RegionE,2025,35
476,RegionE,2026,35
477,RegionE,329,5
477,RegionE,330,5
477,RegionE,331,5
478,RegionF,163,27
478,RegionF,164,27
478,RegionF,165,27
478,RegionF,166,27
478,RegionF,167,27
479,RegionA,1320,8
479,RegionA,1321,8
479,RegionA,1322,8
479,RegionA,1323,8
479,RegionA,1324,8
480,RegionD,1025,109
480,RegionD,1026,109
480,RegionD,1027,109
480,RegionD,1028,109
481,RegionB,374,5
481,RegionB,375,5
481,RegionB,376,5
481,RegionB,377,5
481,RegionB,378,5
481,RegionB,379,5
481,RegionB,380,5
482,RegionB,2356,4
482,RegionB,2357,4
482,RegionB,2358,4
482,RegionB,2359,4
482,RegionB,2360,4
482,RegionB,2361,4
482,RegionB,2362,4
483,RegionF,84,39
483,RegionF,85,39
483,RegionF,86,39
483,RegionF,87,39
484,RegionF,1103,45
484,RegionF,1104,45
485,RegionB,164,125
485,RegionB,165,125
485,RegionB,166,125
485,RegionB,167,125
486,RegionA,1927,1
487,RegionD,1811,24
487,RegionD,1812,24
487,RegionD,1813,24
487,RegionD,1814,24
487,RegionD,1815,24
488,RegionC,743,10
488,RegionC,744,10
488,RegionC,745,10
488,RegionC,746,10
488,RegionC,747,10
489,RegionE,1785,37
490,RegionF,2014,41
491,RegionF,1925,5
491,RegionF,1926,5
491,RegionF,1927,5
491,RegionF,1928,5
491,RegionF,1929,5
491,RegionF,1930,5
492,RegionA,1672,14
492,RegionA,1673,14
492,RegionA,1674,14
493,RegionB,1315,13
494,RegionD,428,53
495,RegionB,1350,5
495,RegionB,1351,5
495,RegionB,1352,5
495,RegionB,1353,5
495,RegionB,1354,5
495,RegionB,1355,5
495,RegionB,1356,5
496,RegionD,2029,15
496,RegionD,2030,15
496,RegionD,2031,15
497,RegionF,1640,13
498,RegionA,150,72
498,RegionA,151,72
498,RegionA,152,72
498,RegionA,153,72
499,RegionA,360,11
499,RegionA,361,11
499,RegionA,362,11
499,RegionA,363,11
499,RegionA,364,11
500,RegionB,1033,16
500,RegionB,1034,16
500,RegionB,1035,16
500,RegionB,1036,16
501,RegionC,474,20
501,RegionC,475,20
501,RegionC,476,20
501,RegionC,477,20
502,RegionD,2107,17
502,RegionD,2108,17
502,RegionD,2109,17
503,RegionC,2222,4
503,RegionC,2223,4
503,RegionC,2224,4
503,RegionC,2225,4
503,RegionC,2226,4
503,RegionC,2227,4
503,RegionC,2228,4
504,RegionF,1692,4
504,RegionF,1693,4
504,RegionF,1694,4
504,RegionF,1695,4
505,RegionA,768,4
506,RegionD,1481,36
506,RegionD,1482,36
506,RegionD,1483,36
506,RegionD,1484,36
506,RegionD,1485,36
506,RegionD,1486,36
507,RegionD,2041,26
507,RegionD,2042,26
507,RegionD,2043,26
507,RegionD,2044,26
508,RegionE,1810,54
508,RegionE,1811,54
508,RegionE,1812,54
508,RegionE,1813,54
508,RegionE,1814,54
508,RegionE,1815,54
509,RegionC,833,2
509,RegionC,834,2
510,RegionE,2249,8
510,RegionE,2250,8
510,RegionE,2251,8
510,RegionE,2252,8
510,RegionE,2253,8
511,RegionA,1179,2
511,RegionA,1180,2
511,RegionA,1181,2
511,RegionA,1182,2
511,RegionA,1183,2
512,RegionA,1985,23
512,RegionA,1986,23
512,RegionA,1987,23
512,RegionA,1988,23
513,RegionA,118,4
513,RegionA,119,4
513,RegionA,120,4
513,RegionA,121,4
513,RegionA,122,4
513,RegionA,123,4
513,RegionA,124,4
514,RegionD,980,122
514,RegionD,981,122
514,RegionD,982,122
514,RegionD,983,122
515,RegionE,648,41
515,RegionE,649,41
516,RegionE,2256,12
517,RegionE,2262,1
517,RegionE,2263,1
518,RegionA,381,14
519,RegionA,464,1
519,RegionA,465,1
519,RegionA,466,1
519,RegionA,467,1
519,RegionA,468,1
520,RegionB,481,6
520,RegionB,482,6
521,RegionE,630,59
521,RegionE,631,59
522,RegionD,1195,5
522,RegionD,1196,5
522,RegionD,1197,5
522,RegionD,1198,5
522,RegionD,1199,5
523,RegionF,1119,116
523,RegionF,1120,116
523,RegionF,1121,116
523,RegionF,1122,116
523,RegionF,1123,116
523,RegionF,1124,116
524,RegionA,1976,20
524,RegionA,1977,20
525,RegionA,998,20
526,RegionB,2257,19
526,RegionB,2258,19
526,RegionB,2259,19
526,RegionB,2260,19
526,RegionB,2261,19
526,RegionB,2262,19
527,RegionB,1571,7
527,RegionB,1572,7
528,RegionB,2081,7
528,RegionB,2082,7
528,RegionB,2083,7
528,RegionB,2084,7
529,RegionF,559,87
529,RegionF,560,87
529,RegionF,561,87
529,RegionF,562,87
529,RegionF,563,87
530,RegionD,1131,7
530,RegionD,1132,7
530,RegionD,1133,7
530,RegionD,1134,7
530,RegionD,1135,7
530,RegionD,1136,7
530,RegionD,1137,7
531,RegionA,1392,18
531,RegionA,1393,18
531,RegionA,1394,18
531,RegionA,1395,18
531,RegionA,1396,18
532,RegionD,1094,31
532,RegionD,1095,31
532,RegionD,1096,31
532,RegionD,1097,31
532,RegionD,1098,31
533,RegionB,1158,5
533,RegionB,1159,5
533,RegionB,1160,5
533,RegionB,1161,5
533,RegionB,1162,5
534,RegionE,1222,22
534,RegionE,1223,22
534,RegionE,1224,22
534,RegionE,1225,22
534,RegionE,1226,22
534,RegionE,1227,22
535,RegionE,2375,22
535,RegionE,2376,22
535,RegionE,2377,22
535,RegionE,2378,22
535,RegionE,2379,22
535,RegionE,2380,22
535,RegionE,2381,22
536,RegionF,2005,63
536,RegionF,2006,63
536,RegionF,2007,63
536,RegionF,2008,63
536,RegionF,2009,63
536,RegionF,2010,63
537,RegionF,1829,7
537,RegionF,1830,7
537,RegionF,1831,7
537,RegionF,1832,7
538,RegionC,1983,109
538,RegionC,1984,109
539,RegionB,1361,20
539,RegionB,1362,20
539,RegionB,1363,20
540,RegionD,2225,39
540,RegionD,2226,39
540,RegionD,2227,39
540,RegionD,2228,39
541,RegionD,1865,16
541,RegionD,1866,16
541,RegionD,1867,16
542,RegionE,772,8
542,RegionE,773,8
542,RegionE,774,8
542,RegionE,775,8
543,RegionF,978,102
544,RegionB,1568,30
545,RegionA,1682,5
545,RegionA,1683,5
545,RegionA,1684,5
545,RegionA,1685,5
546,RegionB,1303,1
546,RegionB,1304,1
547,RegionE,1937,81
547,RegionE,1938,81
547,RegionE,1939,81
547,RegionE,1940,81
548,RegionE,1561,57
548,RegionE,1562,57
548,RegionE,1563,57
548,RegionE,1564,57
548,RegionE,1565,57
549,RegionE,623,16
549,RegionE,624,16
549,RegionE,625,16
549,RegionE,626,16
549,RegionE,627,16
550,RegionF,151,6
551,RegionA,2057,6
551,RegionA,2058,6
551,RegionA,2059,6
551,RegionA,2060,6
551,RegionA,2061,6
551,RegionA,2062,6
552,RegionD,1359,123
552,RegionD,1360,123
552,RegionD,1361,123
552,RegionD,1362,123
552,RegionD,1363,123
553,RegionB,1803,4
553,RegionB,1804,4
553,RegionB,1805,4
553,RegionB,1806,4
553,RegionB,1807,4
553,RegionB,1808,4
553,RegionB,1809,4
554,RegionB,2154,4
554,RegionB,2155,4
555,RegionD,62,20
555,RegionD,63,20
555,RegionD,64,20
556,RegionF,590,45
556,RegionF,591,45
556,RegionF,592,45
556,RegionF,593,45
556,RegionF,594,45
556,RegionF,595,45
557,RegionA,632,21
557,RegionA,633,21
557,RegionA,634,21
557,RegionA,635,21
557,RegionA,636,21
557,RegionA,637,21
558,RegionA,1923,1
558,RegionA,1924,1
558,RegionA,1925,1
558,RegionA,1926,1
559,RegionB,1386,17
559,RegionB,1387,17
560,RegionD,1628,30
560,RegionD,1629,30
560,RegionD,1630,30
561,RegionE,328,74
561,RegionE,329,74
561,RegionE,330,74
561,RegionE,331,74
561,RegionE,332,74
561,RegionE,333,74
562,RegionE,2185,8
562,RegionE,2186,8
562,RegionE,2187,8
562,RegionE,2188,8
562,RegionE,2189,8
562,RegionE,2190,8
562,RegionE,2191,8
563,RegionF,1297,9
563,RegionF,1298,9
563,RegionF,1299,9
563,RegionF,1300,9
563,RegionF,1301,9
563,RegionF,1302,9
564,RegionC,1998,61
565,RegionD,147,77
565,RegionD,148,77
565,RegionD,149,77
565,RegionD,150,77
566,RegionD,280,40
566,RegionD,281,40
567,RegionB,1177,4
567,RegionB,1178,4
567,RegionB,1179,4
567,RegionB,1180,4
567,RegionB,1181,4
567,RegionB,1182,4
568,RegionC,370,5
568,RegionC,371,5
569,RegionE,403,5
569,RegionE,404,5
569,RegionE,405,5
569,RegionE,406,5
570,RegionA,411,56
570,RegionA,412,56
570,RegionA,413,56
570,RegionA,414,56
570,RegionA,415,56
571,RegionA,681,9
571,RegionA,682,9
571,RegionA,683,9
571,RegionA,684,9
571,RegionA,685,9
572,RegionD,1226,69
572,RegionD,1227,69
572,RegionD,1228,69
572,RegionD,1229,69
573,RegionB,188,1
573,RegionB,189,1
573,RegionB,190,1
573,RegionB,191,1
573,RegionB,192,1
573,RegionB,193,1
573,RegionB,194,1
574,RegionD,229,20
574,RegionD,230,20
574,RegionD,231,20
574,RegionD,232,20
574,RegionD,233,20
574,RegionD,234,20
574,RegionD,235,20
575,RegionE,1468,13
575,RegionE,1469,13
575,RegionE,1470,13
575,RegionE,1471,13
576,RegionF,1764,21
576,RegionF,1765,21
576,RegionF,1766,21
577,RegionA,1000,3
577,RegionA,1001,3
577,RegionA,1002,3
577,RegionA,1003,3
578,RegionD,1687,117
578,RegionD,1688,117
578,RegionD,1689,117
579,RegionD,737,126
579,RegionD,738,126
579,RegionD,739,126
579,RegionD,740,126
579,RegionD,741,126
579,RegionD,742,126
580,RegionB,717,4
580,RegionB,718,4
580,RegionB,719,4
580,RegionB,720,4
580,RegionB,721,4
580,RegionB,722,4
580,RegionB,723,4
581,RegionC,1566,2
581,RegionC,1567,2
582,RegionF,986,71
583,RegionA,2388,12
583,RegionA,2389,12
583,RegionA,2390,12
583,RegionA,2391,12
584,RegionA,951,4
585,RegionB,1040,18
586,RegionC,1045,8
586,RegionC,1046,8
586,RegionC,1047,8
586,RegionC,1048,8
587,RegionE,38,103
588,RegionE,1178,11
588,RegionE,1179,11
588,RegionE,1180,11
588,RegionE,1181,11
588,RegionE,1182,11
588,RegionE,1183,11
588,RegionE,1184,11
589,RegionF,2238,63
590,RegionA,302,4
590,RegionA,303,4
590,RegionA,304,4
590,RegionA,305,4
590,RegionA,306,4
591,RegionB,1415,8
591,RegionB,1416,8
592,RegionD,1225,55
592,RegionD,1226,55
592,RegionD,1227,55
592,RegionD,1228,55
593,RegionE,1737,77
593,RegionE,1738,77
593,RegionE,1739,77
594,RegionE,1024,73
594,RegionE,1025,73
595,RegionE,1237,11
596,RegionF,1575,3
596,RegionF,1576,3
596,RegionF,1577,3
596,RegionF,1578,3
596,RegionF,1579,3
597,RegionA,436,4
597,RegionA,437,4
597,RegionA,438,4
597,RegionA,439,4
598,RegionA,1562,3
598,RegionA,1563,3
598,RegionA,1564,3
599,RegionD,1470,107
599,RegionD,1471,107
600,RegionE,1211,74
600,RegionE,1212,74
600,RegionE,1213,74
600,RegionE,1214,74
600,RegionE,1215,74
601,RegionE,1209,122
601,RegionE,1210,122
601,RegionE,1211,122
601,RegionE,1212,122
601,RegionE,1213,122
601,RegionE,1214,122
602,RegionC,1621,5
602,RegionC,1622,5
602,RegionC,1623,5
602,RegionC,1624,5
602,RegionC,1625,5
602,RegionC,1626,5
602,RegionC,1627,5
603,RegionA,33,9
604,RegionD,200,20
604,RegionD,201,20
604,RegionD,202,20
604,RegionD,203,20
604,RegionD,204,20
604,RegionD,205,20
605,RegionD,2034,46
605,RegionD,2035,46
605,RegionD,2036,46
606,RegionC,942,14
606,RegionC,943,14
606,RegionC,944,14
607,RegionE,1443,54
607,RegionE,1444,54
608,RegionC,778,4
608,RegionC,779,4
608,RegionC,780,4
608,RegionC,781,4
609,RegionF,1026,92
610,RegionC,560,54
610,RegionC,561,54
610,RegionC,562,54
610,RegionC,563,54
611,RegionD,397,28
611,RegionD,398,28
611,RegionD,399,28
612,RegionD,161,120
612,RegionD,162,120
612,RegionD,163,120
612,RegionD,164,120
612,RegionD,165,120
612,RegionD,166,120
612,RegionD,167,120
613,RegionD,1805,5
613,RegionD,1806,5
613,RegionD,1807,5
613,RegionD,1808,5
613,RegionD,1809,5
613,RegionD,1810,5
614,RegionC,2373,5
614,RegionC,2374,5
614,RegionC,2375,5
614,RegionC,2376,5
614,RegionC,2377,5
614,RegionC,2378,5
615,RegionF,538,22
615,RegionF,539,22
616,RegionA,1208,1
616,RegionA,1209,1
617,RegionA,1701,18
618,RegionA,822,5
618,RegionA,823,5
618,RegionA,824,5
618,RegionA,825,5
