Region,Hour,GPU_Demand
RegionA,1497,175
RegionA,1498,116
RegionA,1499,133
RegionA,1500,140
RegionA,1501,95
RegionA,1502,98
RegionA,1503,94
RegionA,1504,59
RegionA,1505,141
RegionA,1506,89
RegionA,1507,242
RegionA,1508,244
RegionA,1509,226
RegionA,1510,210
RegionA,1511,184
RegionA,1512,168
RegionA,1513,175
RegionA,1514,168
RegionA,1515,165
RegionA,1516,188
RegionA,1517,255
RegionA,1518,188
RegionA,1519,318
RegionA,1520,108
RegionA,1521,118
RegionA,1522,125
RegionA,1523,124
RegionA,1524,118
RegionA,1525,98
RegionA,1526,117
RegionA,1527,178
RegionA,1528,157
RegionA,1529,50
RegionA,1530,105
RegionA,1531,174
RegionA,1532,214
RegionA,1533,192
RegionA,1534,189
RegionA,1535,130
RegionA,1536,104
RegionA,1537,174
RegionA,1538,192
RegionA,1539,207
RegionA,1540,215
RegionA,1541,322
RegionA,1542,321
RegionA,1543,267
RegionA,1544,281
RegionA,1545,290
RegionA,1546,178
RegionA,1547,162
RegionA,1548,179
RegionA,1549,145
RegionA,1550,183
RegionA,1551,197
RegionA,1552,193
RegionA,1553,186
RegionA,1554,142
RegionA,1555,106
RegionA,1556,83
RegionA,1557,123
RegionA,1558,241
RegionA,1559,119
RegionA,1560,115
RegionA,1561,133
RegionA,1562,126
RegionA,1563,73
RegionA,1564,134
RegionA,1565,172
RegionA,1566,231
RegionA,1567,270
RegionA,1568,408
RegionA,1569,465
RegionA,1570,313
RegionA,1571,118
RegionA,1572,239
RegionA,1573,182
RegionA,1574,182
RegionA,1575,195
RegionA,1576,168
RegionA,1577,173
RegionA,1578,154
RegionA,1579,156
RegionA,1580,125
RegionA,1581,73
RegionA,1582,103
RegionA,1583,112
RegionA,1584,75
RegionA,1585,63
RegionA,1586,76
RegionA,1587,108
RegionA,1588,87
RegionA,1589,87
RegionA,1590,116
RegionA,1591,159
RegionA,1592,154
RegionA,1593,177
RegionA,1594,260
RegionA,1595,454
RegionA,1596,519
RegionA,1597,536
RegionA,1598,370
RegionA,1599,369
RegionA,1600,343
RegionA,1601,357
RegionA,1602,263
RegionA,1603,279
RegionA,1604,283
RegionA,1605,121
RegionA,1606,153
RegionA,1607,141
RegionA,1608,130
RegionA,1609,115
RegionA,1610,97
RegionA,1611,173
RegionA,1612,143
RegionA,1613,236
RegionA,1614,271
RegionA,1615,283
RegionA,1616,342
RegionA,1617,289
RegionA,1618,262
RegionA,1619,253
RegionA,1620,266
RegionA,1621,245
RegionA,1622,169
RegionA,1623,196
RegionA,1624,137
RegionA,1625,178
RegionA,1626,161
RegionA,1627,151
RegionA,1628,159
RegionA,1629,67
RegionA,1630,114
RegionA,1631,305
RegionA,1632,268
RegionA,1633,257
RegionA,1634,143
RegionA,1635,411
RegionA,1636,408
RegionA,1637,463
RegionA,1638,367
RegionA,1639,408
RegionA,1640,320
RegionA,1641,252
RegionA,1642,359
RegionA,1643,351
RegionA,1644,494
RegionA,1645,552
RegionA,1646,476
RegionA,1647,263
RegionA,1648,268
RegionA,1649,125
RegionA,1650,106
RegionA,1651,240
RegionA,1652,207
RegionA,1653,183
RegionA,1654,281
RegionA,1655,316
RegionA,1656,332
RegionA,1657,221
RegionA,1658,210
RegionA,1659,203
RegionA,1660,81
RegionA,1661,95
RegionA,1662,206
RegionA,1663,92
RegionA,1664,113
RegionA,1665,101
RegionA,1666,54
RegionA,1667,76
RegionA,1668,149
RegionA,1669,309
RegionA,1670,136
RegionA,1671,218
RegionA,1672,182
RegionA,1673,221
RegionA,1674,226
RegionA,1675,208
RegionA,1676,252
RegionA,1677,261
RegionA,1678,159
RegionA,1679,151
RegionA,1680,141
RegionA,1681,113
RegionA,1682,123
RegionA,1683,217
RegionA,1684,224
RegionA,1685,201
RegionA,1686,191
RegionA,1687,220
RegionA,1688,184
RegionA,1689,151
RegionA,1690,180
RegionA,1691,295
RegionA,1692,273
RegionA,1693,129
RegionA,1694,193
RegionA,1695,202
RegionA,1696,177
RegionA,1697,198
RegionA,1698,180
RegionA,1699,159
RegionA,1700,136
RegionA,1701,143
RegionA,1702,45
RegionA,1703,42
RegionA,1704,47
RegionA,1705,185
RegionA,1706,276
RegionA,1707,236
RegionA,1708,105
RegionA,1709,231
RegionA,1710,191
RegionA,1711,194
RegionA,1712,170
RegionA,1713,125
RegionA,1714,118
RegionA,1715,337
RegionA,1716,264
RegionA,1717,278
RegionA,1718,324
RegionA,1719,275
RegionA,1720,276
RegionA,1721,240
RegionA,1722,225
RegionA,1723,101
RegionA,1724,133
RegionA,1725,87
RegionA,1726,163
RegionA,1727,293
RegionA,1728,375
RegionA,1729,380
RegionA,1730,180
RegionA,1731,152
RegionA,1732,111
RegionA,1733,98
RegionA,1734,102
RegionA,1735,125
RegionA,1736,129
RegionA,1737,206
RegionA,1738,200
RegionA,1739,188
RegionA,1740,191
RegionA,1741,316
RegionA,1742,309
RegionA,1743,215
RegionA,1744,231
RegionA,1745,248
RegionA,1746,134
RegionA,1747,166
RegionA,1748,166
RegionA,1749,190
RegionA,1750,144
RegionA,1751,109
RegionA,1752,293
RegionA,1753,289
RegionA,1754,300
RegionA,1755,305
RegionA,1756,314
RegionA,1757,196
RegionA,1758,290
RegionA,1759,324
RegionA,1760,337
RegionA,1761,325
RegionA,1762,245
RegionA,1763,229
RegionA,1764,92
RegionA,1765,64
RegionA,1766,47
RegionA,1767,143
RegionA,1768,141
RegionA,1769,129
RegionA,1770,91
RegionA,1771,148
RegionA,1772,239
RegionA,1773,340
RegionA,1774,236
RegionA,1775,418
RegionA,1776,448
RegionA,1777,400
RegionA,1778,218
RegionA,1779,443
RegionA,1780,447
RegionA,1781,386
RegionA,1782,393
RegionA,1783,416
RegionA,1784,202
RegionA,1785,88
RegionA,1786,145
RegionA,1787,152
RegionA,1788,254
RegionA,1789,254
RegionA,1790,243
RegionA,1791,277
RegionA,1792,454
RegionA,1793,420
RegionA,1794,263
RegionA,1795,255
RegionA,1796,86
RegionA,1797,95
RegionA,1798,152
RegionA,1799,279
RegionA,1800,390
RegionA,1801,275
RegionA,1802,134
RegionA,1803,116
RegionA,1804,136
RegionA,1805,283
RegionA,1806,297
RegionA,1807,252
RegionA,1808,358
RegionA,1809,437
RegionA,1810,282
RegionA,1811,297
RegionA,1812,221
RegionA,1813,327
RegionA,1814,277
RegionA,1815,283
RegionA,1816,269
RegionA,1817,217
RegionA,1818,313
RegionA,1819,145
RegionA,1820,115
RegionA,1821,172
RegionA,1822,222
RegionA,1823,328
RegionA,1824,379
RegionA,1825,379
RegionA,1826,235
RegionA,1827,258
RegionA,1828,203
RegionA,1829,144
RegionA,1830,120
RegionA,1831,192
RegionA,1832,546
RegionA,1833,558
RegionA,1834,501
RegionA,1835,538
RegionA,1836,440
RegionA,1837,453
RegionA,1838,315
RegionA,1839,236
RegionA,1840,212
RegionA,1841,132
RegionA,1842,202
RegionA,1843,196
RegionA,1844,210
RegionA,1845,128
RegionA,1846,148
RegionA,1847,211
RegionA,1848,301
RegionA,1849,300
RegionA,1850,396
RegionA,1851,451
RegionA,1852,335
RegionA,1853,268
RegionA,1854,177
RegionA,1855,137
RegionA,1856,296
RegionA,1857,286
RegionA,1858,335
RegionA,1859,315
RegionA,1860,123
RegionA,1861,112
RegionA,1862,115
RegionA,1863,120
RegionA,1864,117
RegionA,1865,39
RegionA,1866,92
RegionA,1867,184
RegionA,1868,327
RegionA,1869,360
RegionA,1870,391
RegionA,1871,357
RegionA,1872,320
RegionA,1873,137
RegionA,1874,252
RegionA,1875,151
RegionA,1876,108
RegionA,1877,86
RegionA,1878,74
RegionA,1879,88
RegionA,1880,161
RegionA,1881,141
RegionA,1882,194
RegionA,1883,390
RegionA,1884,457
RegionA,1885,438
RegionA,1886,404
RegionA,1887,421
RegionA,1888,394
RegionA,1889,319
RegionA,1890,109
RegionA,1891,166
RegionA,1892,309
RegionA,1893,274
RegionA,1894,205
RegionA,1895,121
RegionA,1896,106
RegionA,1897,92
RegionA,1898,51
RegionA,1899,80
RegionA,1900,93
RegionA,1901,103
RegionA,1902,87
RegionA,1903,178
RegionA,1904,183
RegionA,1905,135
RegionA,1906,146
RegionA,1907,144
RegionA,1908,83
RegionA,1909,304
RegionA,1910,363
RegionA,1911,363
RegionA,1912,330
RegionA,1913,297
RegionA,1914,139
RegionA,1915,163
RegionA,1916,165
RegionA,1917,147
RegionA,1918,190
RegionA,1919,203
RegionA,1920,233
RegionA,1921,350
RegionA,1922,315
RegionA,1923,250
RegionA,1924,265
RegionA,1925,459
RegionA,1926,307
RegionA,1927,185
RegionA,1928,100
RegionA,1929,101
RegionA,1930,122
RegionA,1931,166
RegionA,1932,140
RegionA,1933,161
RegionA,1934,188
RegionA,1935,228
RegionA,1936,208
RegionA,1937,123
RegionA,1938,85
RegionA,1939,186
RegionA,1940,112
RegionA,1941,106
RegionA,1942,56
RegionA,1943,79
RegionA,1944,93
RegionA,1945,113
RegionA,1946,78
RegionA,1947,92
RegionA,1948,57
RegionA,1949,122
RegionA,1950,150
RegionA,1951,174
RegionA,1952,110
RegionA,1953,172
RegionA,1954,275
RegionA,1955,216
RegionA,1956,180
RegionA,1957,211
RegionA,1958,132
RegionA,1959,155
RegionA,1960,155
RegionA,1961,262
RegionA,1962,163
RegionA,1963,88
RegionA,1964,90
RegionA,1965,91
RegionA,1966,133
RegionA,1967,132
RegionA,1968,112
RegionA,1969,293
RegionA,1970,328
RegionA,1971,311
RegionA,1972,329
RegionA,1973,330
RegionA,1974,302
RegionA,1975,83
RegionA,1976,219
RegionA,1977,229
RegionA,1978,234
RegionA,1979,269
RegionA,1980,255
RegionA,1981,325
RegionA,1982,362
RegionA,1983,239
RegionA,1984,153
RegionA,1985,166
RegionA,1986,197
RegionA,1987,174
RegionA,1988,206
RegionA,1989,284
RegionA,1990,285
RegionA,1991,390
RegionA,1992,347
RegionA,1993,364
RegionA,1994,461
RegionA,1995,342
RegionA,1996,342
RegionA,1997,119
RegionA,1998,109
RegionA,1999,120
RegionA,2000,102
RegionA,2001,143
RegionA,2002,166
RegionA,2003,296
RegionA,2004,302
RegionA,2005,483
RegionA,2006,401
RegionA,2007,360
RegionA,2008,267
RegionA,2009,240
RegionA,2010,300
RegionA,2011,341
RegionA,2012,379
RegionA,2013,364
RegionA,2014,317
RegionA,2015,435
RegionA,2016,466
RegionA,2017,292
RegionA,2018,106
RegionA,2019,62
RegionA,2020,52
RegionA,2021,45
RegionA,2022,69
RegionA,2023,327
RegionA,2024,417
RegionA,2025,278
RegionA,2026,288
RegionA,2027,381
RegionA,2028,399
RegionA,2029,128
RegionA,2030,139
RegionA,2031,112
RegionA,2032,95
RegionA,2033,92
RegionA,2034,190
RegionA,2035,159
RegionA,2036,154
RegionA,2037,204
RegionA,2038,341
RegionA,2039,260
RegionA,2040,257
RegionA,2041,372
RegionA,2042,348
RegionA,2043,283
RegionA,2044,296
RegionA,2045,206
RegionA,2046,158
RegionA,2047,138
RegionA,2048,149
RegionA,2049,172
RegionA,2050,260
RegionA,2051,246
RegionA,2052,184
RegionA,2053,306
RegionA,2054,302
RegionA,2055,124
RegionA,2056,116
RegionA,2057,137
RegionA,2058,79
RegionA,2059,33
RegionA,2060,85
RegionA,2061,105
RegionA,2062,115
RegionA,2063,254
RegionA,2064,300
RegionA,2065,319
RegionA,2066,255
RegionA,2067,284
RegionA,2068,319
RegionA,2069,319
RegionA,2070,192
RegionA,2071,240
RegionA,2072,186
RegionA,2073,349
RegionA,2074,312
RegionA,2075,163
RegionA,2076,377
RegionA,2077,418
RegionA,2078,507
RegionA,2079,283
RegionA,2080,179
RegionA,2081,164
RegionA,2082,136
RegionA,2083,123
RegionA,2084,110
RegionA,2085,101
RegionA,2086,114
RegionA,2087,142
RegionA,2088,173
RegionA,2089,147
RegionA,2090,178
RegionA,2091,231
RegionA,2092,329
RegionA,2093,334
RegionA,2094,184
RegionA,2095,183
RegionA,2096,126
RegionA,2097,164
RegionA,2098,170
RegionA,2099,247
RegionA,2100,254
RegionA,2101,68
RegionA,2102,103
RegionA,2103,128
RegionA,2104,158
RegionA,2105,142
RegionA,2106,83
RegionA,2107,80
RegionA,2108,81
RegionA,2109,160
RegionA,2110,124
RegionA,2111,155
RegionA,2112,145
RegionA,2113,136
RegionA,2114,134
RegionA,2115,91
RegionA,2116,109
RegionA,2117,178
RegionA,2118,136
RegionA,2119,71
RegionA,2120,77
RegionA,2121,97
RegionA,2122,184
RegionA,2123,189
RegionA,2124,155
RegionA,2125,148
RegionA,2126,146
RegionA,2127,164
RegionA,2128,92
RegionA,2129,182
RegionA,2130,161
RegionA,2131,171
RegionA,2132,207
RegionA,2133,256
RegionA,2134,221
RegionA,2135,272
RegionA,2136,240
RegionA,2137,256
RegionA,2138,234
RegionA,2139,227
RegionA,2140,162
RegionA,2141,152
RegionA,2142,145
RegionA,2143,149
RegionA,2144,184
RegionA,2145,175
RegionA,2146,189
RegionA,2147,94
RegionA,2148,97
RegionA,2149,112
RegionA,2150,233
RegionA,2151,300
RegionA,2152,274
RegionA,2153,257
RegionA,2154,358
RegionA,2155,352
RegionA,2156,394
RegionA,2157,316
RegionA,2158,311
RegionA,2159,253
RegionA,2160,132
RegionA,2161,212
RegionA,2162,239
RegionA,2163,68
RegionA,2164,91
RegionA,2165,117
RegionA,2166,144
RegionA,2167,114
RegionA,2168,120
RegionA,2169,177
RegionA,2170,179
RegionA,2171,102
RegionA,2172,243
RegionA,2173,210
RegionA,2174,116
RegionA,2175,158
RegionA,2176,141
RegionA,2177,140
RegionA,2178,138
RegionA,2179,174
RegionA,2180,188
RegionA,2181,88
RegionA,2182,106
RegionA,2183,167
RegionA,2184,299
RegionA,2185,304
RegionA,2186,288
RegionA,2187,280
RegionA,2188,218
RegionA,2189,244
RegionA,2190,170
RegionA,2191,191
RegionA,2192,216
RegionA,2193,390
RegionA,2194,375
RegionA,2195,334
RegionA,2196,452
RegionA,2197,458
RegionA,2198,422
RegionA,2199,294
RegionA,2200,316
RegionA,2201,423
RegionA,2202,427
RegionA,2203,384
RegionA,2204,375
RegionA,2205,366
RegionA,2206,435
RegionA,2207,367
RegionA,2208,361
RegionA,2209,199
RegionA,2210,140
RegionA,2211,135
RegionA,2212,233
RegionA,2213,361
RegionA,2214,136
RegionA,2215,105
RegionA,2216,76
RegionA,2217,83
RegionA,2218,100
RegionA,2219,148
RegionA,2220,188
RegionA,2221,176
RegionA,2222,154
RegionA,2223,199
RegionA,2224,176
RegionA,2225,145
RegionA,2226,177
RegionA,2227,158
RegionA,2228,166
RegionA,2229,175
RegionA,2230,180
RegionA,2231,163
RegionA,2232,162
RegionA,2233,170
RegionA,2234,198
RegionA,2235,201
RegionA,2236,246
RegionA,2237,319
RegionA,2238,132
RegionA,2239,174
RegionA,2240,158
RegionA,2241,257
RegionA,2242,255
RegionA,2243,174
RegionA,2244,130
RegionA,2245,301
RegionA,2246,300
RegionA,2247,256
RegionA,2248,194
RegionA,2249,227
RegionA,2250,265
RegionA,2251,251
RegionA,2252,321
RegionA,2253,427
RegionA,2254,275
RegionA,2255,445
RegionA,2256,644
RegionA,2257,611
RegionA,2258,486
RegionA,2259,415
RegionA,2260,353
RegionA,2261,256
RegionA,2262,126
RegionA,2263,212
RegionA,2264,224
RegionA,2265,180
RegionA,2266,216
RegionA,2267,108
RegionA,2268,121
RegionA,2269,213
RegionA,2270,246
RegionA,2271,210
RegionA,2272,120
RegionA,2273,118
RegionA,2274,204
RegionA,2275,360
RegionA,2276,301
RegionA,2277,361
RegionA,2278,372
RegionA,2279,332
RegionA,2280,352
RegionA,2281,336
RegionA,2282,185
RegionA,2283,114
RegionA,2284,137
RegionA,2285,137
RegionA,2286,98
RegionA,2287,71
RegionA,2288,77
RegionA,2289,49
RegionA,2290,83
RegionA,2291,149
RegionA,2292,146
RegionA,2293,156
RegionA,2294,286
RegionA,2295,325
RegionA,2296,260
RegionA,2297,170
RegionA,2298,135
RegionA,2299,330
RegionA,2300,358
RegionA,2301,405
RegionA,2302,165
RegionA,2303,146
RegionA,2304,139
RegionA,2305,125
RegionA,2306,189
RegionA,2307,258
RegionA,2308,132
RegionA,2309,83
RegionA,2310,110
RegionA,2311,105
RegionA,2312,107
RegionA,2313,109
RegionA,2314,96
RegionA,2315,81
RegionA,2316,93
RegionA,2317,95
RegionA,2318,100
RegionA,2319,110
RegionA,2320,180
RegionA,2321,188
RegionA,2322,156
RegionA,2323,146
RegionA,2324,150
RegionA,2325,117
RegionA,2326,158
RegionA,2327,212
RegionA,2328,204
RegionA,2329,146
RegionA,2330,150
RegionA,2331,110
RegionA,2332,131
RegionA,2333,128
RegionA,2334,106
RegionA,2335,247
RegionA,2336,371
RegionA,2337,368
RegionA,2338,444
RegionA,2339,674
RegionA,2340,552
RegionA,2341,309
RegionA,2342,238
RegionA,2343,175
RegionA,2344,258
RegionA,2345,267
RegionA,2346,214
RegionA,2347,117
RegionA,2348,86
RegionA,2349,119
RegionA,2350,230
RegionA,2351,207
RegionA,2352,193
RegionA,2353,196
RegionA,2354,188
RegionA,2355,213
RegionA,2356,312
RegionA,2357,101
RegionA,2358,80
RegionA,2359,44
RegionA,2360,64
RegionA,2361,82
RegionA,2362,72
RegionA,2363,78
RegionA,2364,154
RegionA,2365,144
RegionA,2366,128
RegionA,2367,152
RegionA,2368,79
RegionA,2369,121
RegionA,2370,171
RegionA,2371,194
RegionA,2372,149
RegionA,2373,151
RegionA,2374,204
RegionA,2375,214
RegionA,2376,129
RegionA,2377,175
RegionA,2378,136
RegionA,2379,121
RegionA,2380,218
RegionA,2381,234
RegionA,2382,224
RegionA,2383,125
RegionA,2384,126
RegionA,2385,78
RegionA,2386,74
RegionA,2387,95
RegionA,2388,244
RegionA,2389,155
RegionA,2390,145
RegionA,2391,260
RegionA,2392,170
RegionA,2393,180
RegionA,2394,173
RegionA,2395,160
RegionA,2396,203
RegionA,2397,357
RegionA,2398,365
RegionA,2399,184
RegionA,2400,166
RegionA,2401,153
RegionA,2402,107
RegionA,2403,4
RegionA,2404,4
RegionA,2405,4
RegionA,2406,0
RegionB,0,97
RegionB,1,71
RegionB,2,252
RegionB,3,292
RegionB,4,224
RegionB,5,221
RegionB,6,167
RegionB,7,176
RegionB,8,168
RegionB,9,184
RegionB,10,170
RegionB,11,149
RegionB,12,244
RegionB,13,193
RegionB,14,192
RegionB,15,316
RegionB,16,459
RegionB,17,450
RegionB,18,434
RegionB,19,569
RegionB,20,431
RegionB,21,565
RegionB,22,302
RegionB,23,292
RegionB,24,214
RegionB,25,252
RegionB,26,192
RegionB,27,87
RegionB,28,82
RegionB,29,81
RegionB,30,185
RegionB,31,167
RegionB,32,210
RegionB,33,184
RegionB,34,198
RegionB,35,176
RegionB,36,145
RegionB,37,177
RegionB,38,189
RegionB,39,212
RegionB,40,201
RegionB,41,215
RegionB,42,176
RegionB,43,155
RegionB,44,216
RegionB,45,177
RegionB,46,182
RegionB,47,220
RegionB,48,265
RegionB,49,261
RegionB,50,191
RegionB,51,184
RegionB,52,186
RegionB,53,192
RegionB,54,181
RegionB,55,268
RegionB,56,227
RegionB,57,330
RegionB,58,308
RegionB,59,327
RegionB,60,264
RegionB,61,114
RegionB,62,118
RegionB,63,131
RegionB,64,132
RegionB,65,88
RegionB,66,94
RegionB,67,86
RegionB,68,79
RegionB,69,152
RegionB,70,171
RegionB,71,174
RegionB,72,181
RegionB,73,201
RegionB,74,227
RegionB,75,211
RegionB,76,74
RegionB,77,80
RegionB,78,85
RegionB,79,85
RegionB,80,145
RegionB,81,138
RegionB,82,226
RegionB,83,353
RegionB,84,436
RegionB,85,269
RegionB,86,92
RegionB,87,152
RegionB,88,127
RegionB,89,136
RegionB,90,150
RegionB,91,159
RegionB,92,156
RegionB,93,111
RegionB,94,75
RegionB,95,180
RegionB,96,251
RegionB,97,254
RegionB,98,247
RegionB,99,220
RegionB,100,288
RegionB,101,219
RegionB,102,171
RegionB,103,197
RegionB,104,117
RegionB,105,143
RegionB,106,126
RegionB,107,208
RegionB,108,259
RegionB,109,278
RegionB,110,272
RegionB,111,238
RegionB,112,194
RegionB,113,88
RegionB,114,60
RegionB,115,163
RegionB,116,245
RegionB,117,237
RegionB,118,248
RegionB,119,257
RegionB,120,126
RegionB,121,166
RegionB,122,145
RegionB,123,66
RegionB,124,137
RegionB,125,246
RegionB,126,378
RegionB,127,304
RegionB,128,188
RegionB,129,164
RegionB,130,97
RegionB,131,107
RegionB,132,150
RegionB,133,287
RegionB,134,323
RegionB,135,223
RegionB,136,323
RegionB,137,353
RegionB,138,402
RegionB,139,351
RegionB,140,413
RegionB,141,411
RegionB,142,402
RegionB,143,359
RegionB,144,218
RegionB,145,280
RegionB,146,203
RegionB,147,182
RegionB,148,304
RegionB,149,340
RegionB,150,341
RegionB,151,470
RegionB,152,513
RegionB,153,519
RegionB,154,530
RegionB,155,414
RegionB,156,363
RegionB,157,140
RegionB,158,151
RegionB,159,101
RegionB,160,26
RegionB,161,42
RegionB,162,78
RegionB,163,101
RegionB,164,242
RegionB,165,383
RegionB,166,404
RegionB,167,402
RegionB,168,279
RegionB,169,207
RegionB,170,258
RegionB,171,151
RegionB,172,279
RegionB,173,351
RegionB,174,363
RegionB,175,182
RegionB,176,185
RegionB,177,194
RegionB,178,197
RegionB,179,132
RegionB,180,155
RegionB,181,168
RegionB,182,100
RegionB,183,198
RegionB,184,138
RegionB,185,109
RegionB,186,117
RegionB,187,152
RegionB,188,160
RegionB,189,184
RegionB,190,193
RegionB,191,206
RegionB,192,321
RegionB,193,293
RegionB,194,258
RegionB,195,223
RegionB,196,180
RegionB,197,279
RegionB,198,287
RegionB,199,324
RegionB,200,125
RegionB,201,145
RegionB,202,189
RegionB,203,196
RegionB,204,214
RegionB,205,130
RegionB,206,170
RegionB,207,186
RegionB,208,212
RegionB,209,203
RegionB,210,260
RegionB,211,355
RegionB,212,342
RegionB,213,227
RegionB,214,231
RegionB,215,152
RegionB,216,84
RegionB,217,114
RegionB,218,175
RegionB,219,168
RegionB,220,157
RegionB,221,140
RegionB,222,101
RegionB,223,167
RegionB,224,184
RegionB,225,179
RegionB,226,226
RegionB,227,197
RegionB,228,220
RegionB,229,206
RegionB,230,268
RegionB,231,267
RegionB,232,286
RegionB,233,293
RegionB,234,291
RegionB,235,246
RegionB,236,187
RegionB,237,181
RegionB,238,216
RegionB,239,207
RegionB,240,199
RegionB,241,241
RegionB,242,182
RegionB,243,159
RegionB,244,92
RegionB,245,182
RegionB,246,145
RegionB,247,167
RegionB,248,172
RegionB,249,152
RegionB,250,83
RegionB,251,107
RegionB,252,115
RegionB,253,177
RegionB,254,172
RegionB,255,403
RegionB,256,308
RegionB,257,329
RegionB,258,325
RegionB,259,209
RegionB,260,123
RegionB,261,114
RegionB,262,132
RegionB,263,141
RegionB,264,181
RegionB,265,268
RegionB,266,252
RegionB,267,311
RegionB,268,383
RegionB,269,348
RegionB,270,344
RegionB,271,320
RegionB,272,294
RegionB,273,304
RegionB,274,290
RegionB,275,395
RegionB,276,301
RegionB,277,416
RegionB,278,211
RegionB,279,142
RegionB,280,132
RegionB,281,63
RegionB,282,390
RegionB,283,376
RegionB,284,341
RegionB,285,313
RegionB,286,508
RegionB,287,482
RegionB,288,471
RegionB,289,330
RegionB,290,264
RegionB,291,304
RegionB,292,331
RegionB,293,434
RegionB,294,390
RegionB,295,364
RegionB,296,197
RegionB,297,265
RegionB,298,287
RegionB,299,120
RegionB,300,123
RegionB,301,109
RegionB,302,109
RegionB,303,92
RegionB,304,159
RegionB,305,219
RegionB,306,244
RegionB,307,226
RegionB,308,186
RegionB,309,229
RegionB,310,162
RegionB,311,31
RegionB,312,53
RegionB,313,168
RegionB,314,389
RegionB,315,211
RegionB,316,272
RegionB,317,293
RegionB,318,325
RegionB,319,179
RegionB,320,211
RegionB,321,239
RegionB,322,170
RegionB,323,238
RegionB,324,175
RegionB,325,242
RegionB,326,205
RegionB,327,139
RegionB,328,397
RegionB,329,299
RegionB,330,271
RegionB,331,312
RegionB,332,319
RegionB,333,198
RegionB,334,182
RegionB,335,175
RegionB,336,144
RegionB,337,206
RegionB,338,176
RegionB,339,144
RegionB,340,115
RegionB,341,99
RegionB,342,289
RegionB,343,189
RegionB,344,181
RegionB,345,169
RegionB,346,156
RegionB,347,220
